着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,13,キングキングキング,牡3,56,蛯名正義,1:09.7,,**,4-3,35.3,9.8,5,482(+4),,,,[東]国枝栄,嶋田賢,720.0
2,1,1,セイウンミツコ,牝3,54,勝浦正樹,1:09.9,1.1/4,**,10-8,35.2,6.2,4,436(-4),,,,[東]杉浦宏昭,西山茂行,290.0
3,5,9,メイラヴェル,牝3,54,ルメール,1:09.9,ハナ,**,9-8,35.3,2.8,1,430(-12),,,,[東]木村哲也,千明牧場,180.0
4,8,14,ウインヒストリオン,牡3,56,松岡正海,1:10.1,1.1/4,**,3-3,35.8,12.8,6,442(-4),,,,[西]五十嵐忠,ウイン,110.0
5,7,12,セイウンリリシイ,牝3,54,内田博幸,1:10.1,クビ,**,2-2,35.9,4.9,3,460(-4),,,,[東]水野貴広,西山茂行,72.0
6,2,2,ハゼル,牡3,56,幸英明,1:10.4,1.3/4,**,7-5,35.9,4.1,2,484(-2),,,,[西]鈴木孝志,杉澤光雄,
7,8,15,ヤマノグラップル,牡3,56,嘉藤貴行,1:10.4,クビ,**,4-5,36.0,61.7,9,470(-2),,,,[東]田中清隆,澤村敏雄,
8,3,5,ココロストライク,牝3,53,木幡巧也,1:10.5,クビ,**,4-5,36.1,40.3,8,458(+4),,,,[東]牧光二,服部牧場,
9,2,3,マイティーワークス,牝3,54,田中勝春,1:10.5,アタマ,**,12-11,35.6,33.7,7,452(-2),,,,[東]菊川正達,中村祐子,
10,6,11,シキシマ,牡3,53,山田敬士,1:10.6,3/4,**,15-15,34.9,97.6,11,472(-10),,,,[東]小桧山悟,井山登,
11,5,8,パッセ,牝3,54,岩部純二,1:10.9,2,**,7-8,36.4,182.0,12,494(-2),,,,[東]蛯名利弘,ミルファーム,
12,3,4,プラズマディライト,牡3,53,木幡育也,1:11.0,クビ,**,10-11,36.2,478.6,15,434(+2),,,,[東]中舘英二,ポリッシュホースメイト,
13,6,10,リコーパイソン,牡3,56,真島大輔,1:11.3,1.3/4,**,12-11,36.4,199.4,14,492(-9),,,,[地]蛯名雄太,土橋正雄,
14,4,7,アノマリー,牡3,56,津村明秀,1:11.4,3/4,**,12-14,36.4,199.2,13,486(0),,,,[東]岩戸孝樹,田頭勇貴,
15,4,6,フローラルシトラス,牝3,51,藤田菜七,1:11.7,1.1/2,**,1-1,37.6,67.5,10,404(-2),,,,[東]武井亮,ＫＴレーシング,
