着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,16,ビービーサレンダー,牡5,55,武藤雅,1:11.3,,**,7-7,36.4,6.0,3,500(0),,,,[東]久保田貴,坂東牧場,"1,050.0"
2,7,14,ペイシャバラード,牝5,55,長岡禎仁,1:11.8,3,**,2-2,37.7,27.3,11,452(-2),,,,[東]高市圭二,北所直人,420.0
3,6,12,ダイワスキャンプ,セ6,54,木幡育也,1:11.8,ハナ,**,11-11,36.4,185.6,15,422(-16),,,,[東]鹿戸雄一,大城敬三,260.0
4,8,15,デピュティプライム,セ5,57,内田博幸,1:11.8,アタマ,**,13-13,36.1,5.1,2,482(-2),,,,[東]小島茂之,丸山担,160.0
5,2,4,マリエラ,牡5,57,酒井学,1:11.9,3/4,**,1-1,37.9,23.1,9,528(-12),,,,[西]鮫島一歩,栗山良子,105.0
6,4,8,ノーフィアー,牡4,57,江田照男,1:12.0,クビ,**,9-10,36.9,2.7,1,500(+10),,,,[東]佐藤吉勝,平本敏夫,
7,1,2,ローレルジャック,牡5,57,柴田大知,1:12.0,クビ,**,5-5,37.3,20.8,6,492(+2),,,,[東]高橋裕,ローレルレーシング,
8,7,13,アースヴィグラス,牝4,55,横山和生,1:12.1,クビ,**,16-16,36.1,59.1,12,456(-4),,,,[東]粕谷昌央,松山増男,
9,6,11,ノーモアゲーム,牡5,57,岩部純二,1:12.2,1/2,**,13-13,36.5,23.3,10,480(0),,,,[東]浅野洋一,内藤好江,
10,3,6,ウインバローラス,牡6,57,菱田裕二,1:12.2,クビ,**,3-3,37.8,22.5,7,484(-8),,,,[東]奥平雅士,ウイン,
11,5,10,コパノビジン,牝5,55,松岡正海,1:12.3,クビ,**,13-13,36.6,23.0,8,474(+6),,,,[東]手塚貴久,小林祥晃,
12,5,9,アイアムキャツアイ,牝4,55,田中勝春,1:12.4,3/4,**,5-6,37.7,7.8,4,438(+2),,,,[東]奥平雅士,堀紘一,
13,4,7,トモジャポルックス,牡5,57,津村明秀,1:12.4,クビ,**,11-12,37.0,64.9,13,482(-2),,,,[東]鈴木伸尋,吉冨朝美,
14,1,1,メイショウカイモン,セ7,57,北村宏司,1:12.5,3/4,**,9-7,37.5,112.5,14,476(-4),,,,[東]和田勇介,松本好雄,
15,2,3,ワシントンレガシー,牝4,55,三浦皇成,1:12.6,クビ,**,3-3,38.2,10.3,5,466(+2),,,,[東]戸田博文,吉田勝己,
16,3,5,キョウエイスコール,牡5,57,国分優作,1:13.0,2.1/2,**,7-9,38.2,187.1,16,498(+2),,,,[東]勢司和浩,田中晴夫,
