着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,9,フィエールマン,牡3,56,石橋脩,1:48.1,,**,10-9-7-4,34.3,2.0,1,486(-2),,,,[東]手塚貴久,サンデーレーシング,"1,024.5"
2,1,1,ニシノベースマン,牡3,56,戸崎圭太,1:48.5,2.1/2,**,5-5-9-7,34.5,56.1,8,428(-6),,,,[西]森秀行,西山茂行,407.0
3,5,5,トーセンスーリヤ,牡3,56,三浦皇成,1:48.5,ハナ,**,5-5-5-4,34.8,25.0,7,470(-2),,,,[東]小野次郎,島川隆哉,253.5
4,2,2,ライラックカラー,牡3,56,北村宏司,1:48.7,1,**,3-3-5-4,35.0,3.2,2,464(+4),,,,[東]藤沢和雄,山本英俊,150.0
5,4,4,コスモレリア,牡3,56,柴田大知,1:48.9,1.1/4,**,1-1-1-1,35.5,10.8,5,464(-4),,,,[東]奥村武,ビッグレッドファーム,100.0
6,8,10,ホリデーモード,牡3,56,田辺裕信,1:48.9,クビ,**,2-2-2-2,35.4,8.9,3,490(0),,,,[東]矢野英一,下河辺隆行,
7,6,7,アースビヨンド,牡3,56,内田博幸,1:49.3,2.1/2,**,5-5-3-2,35.7,69.8,9,502(-2),,,,[東]伊藤大士,前原敏行,
8,3,3,ライトカラカゼ,牡3,56,大野拓弥,1:49.4,3/4,**,11-11-11-10,35.0,13.6,6,464(0),,,,[東]相沢郁,星野壽市,
9,7,8,ルーモス,牝3,54,横山典弘,1:49.5,3/4,**,8-8-7-7,35.6,9.9,4,462(-8),,,,[東]奥平雅士,山本武司,
10,6,6,ジョリプリュネル,牝3,54,武藤雅,1:50.1,3.1/2,**,8-9-10-10,35.9,473.9,11,426(-1),,,,[東]中野栄治,井上勇人,
11,8,11,レアバード,牡3,56,田中勝春,1:50.5,2.1/2,**,3-3-3-7,36.9,92.9,10,522(+6),,,,[東]高市圭二,田中春美,
