着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,1,サトノディード,牡3,56,北村宏司,1:56.4,,**,4-4-5-5,38.9,3.4,2,496(-10),,,,[東]国枝栄,サトミホースカンパニー,500.0
2,5,9,トリプルレインボー,牡3,53,木幡育也,1:56.4,ハナ,**,3-3-5-5,38.9,8.1,4,478(-2),,,,[東]大江原哲,岡田牧雄,200.0
3,8,15,ダイヤクリーガー,牡3,55,木幡初也,1:56.6,1.1/4,**,2-2-2-1,39.4,3.2,1,504(-6),,,,[東]中野栄治,ダイヤモンドファーム,130.0
4,6,10,タイセイカレッジ,牡3,56,大野拓弥,1:56.9,2,**,9-8-10-8,39.1,20.5,7,434(-4),,,,[東]奥村武,田中成奉,75.0
5,8,14,サンマルアナザー,牡3,56,蛯名正義,1:57.1,1.1/4,**,9-8-4-2,39.8,48.2,11,464(-8),,,,[東]和田勇介,相馬勇,50.0
6,6,11,トキメキジュピター,牡3,56,和田竜二,1:57.1,クビ,**,7-7-7-8,39.4,78.2,13,488(0),,,,[東]佐藤吉勝,片岡正雄,
7,3,5,マイネルトワイス,牡3,56,柴田大知,1:57.2,クビ,**,4-4-2-2,40.0,12.1,5,506(-8),,,,[東]尾関知人,サラブレッドクラブ・ラフィアン,
8,4,6,ショウナンカルロ,牡3,54,武藤雅,1:57.2,クビ,**,11-13-7-2,39.5,24.5,9,532(-4),,,,[東]古賀史生,湘南,
9,2,3,スズヨブラック,牡3,56,田中勝春,1:58.9,大,**,11-11-13-11,40.8,6.2,3,484(+6),,,,[東]松永康利,鈴木与四郎,
10,4,7,ヴァザーリ,牡3,56,内田博幸,1:59.0,1/2,**,15-15-13-11,40.9,21.5,8,572(0),,,,[東]林徹,保坂和孝,
11,3,4,エンパイアソング,牡3,56,武士沢友,1:59.5,3,**,11-11-11-10,41.6,66.3,12,550(-2),,,,[東]勢司和浩,松平正樹,
12,7,12,ダイワウェッジ,牡3,56,丸田恭介,1:59.6,1/2,**,8-8-11-14,41.6,89.9,14,496(-4),,,,[東]宗像義忠,大城敬三,
13,2,2,ブローインバブルス,牡3,56,ミナリク,2:00.7,7,**,14-13-13-15,42.6,20.4,6,478(0),,,,[東]加藤征弘,フクキタル,
14,7,13,プリンセスティナ,牝3,51,横山武史,2:00.9,1,**,1-1-1-7,43.7,118.3,15,448(-2),,,,[東]中舘英二,日東牧場,
15,5,8,ケンガ,牡3,55,木幡巧也,2:00.9,クビ,**,6-6-7-11,43.2,29.7,10,498(-10),,,,[東]牧光二,林正道,
