着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,1,ゴールドクロス,牡3,56,三浦皇成,1:55.5,,**,1-1-1-1,39.6,9.3,6,482(-8),,,,[東]小西一男,河内孝夫,500.0
2,1,2,ノーザンクリス,牡3,56,ミナリク,1:56.2,4,**,3-3-3-2,40.0,2.3,1,522(+2),,,,[東]加藤征弘,Ｃ．チェン,200.0
3,2,4,エナグリン,牡3,56,Ｍ．デム,1:56.4,1.1/4,**,4-4-3-2,40.1,5.9,3,470(-2),,,,[東]伊藤大士,宮原廣伸,130.0
4,5,10,サンベンド,牡3,56,松岡正海,1:56.4,クビ,**,5-4-5-5,39.9,7.8,5,476(0),,,,[東]小島茂之,加藤ステーブル,75.0
5,2,3,ミラクルヒッター,牡3,56,田中勝春,1:56.7,2,**,14-15-14-13,38.8,195.9,10,500(+4),,,,[東]菊川正達,丸岡啓一,50.0
6,7,13,ドリームセオリー,牡3,56,ルメール,1:56.8,1/2,**,2-2-2-2,40.7,6.6,4,456(-2),,,,[東]尾関知人,ゴドルフィン,
7,6,12,エンパイヤアーサー,牡3,56,西田雄一,1:57.0,1.1/2,**,11-11-8-7,40.1,253.9,14,528(+4),,,,[東]黒岩陽一,大島牧場,
8,7,14,キタノテイオウ,牡3,56,江田照男,1:57.2,1,**,6-7-6-6,40.4,34.1,7,468(+2),,,,[東]高木登,了徳寺健二ホールディングス,
9,3,6,エスケイファースト,牡3,56,横山和生,1:57.4,1.1/4,**,7-6-6-7,40.6,50.8,8,510(-4),,,,[東]小野次郎,川島牧場,
10,8,15,スプレンダドシング,セ3,56,田辺裕信,1:57.4,クビ,**,14-14-10-9,40.2,5.7,2,472(-6),,,,[東]大竹正博,山科統,
11,6,11,ユキノアンビシャス,牡3,56,大野拓弥,1:57.5,1/2,**,8-7-9-9,40.4,59.6,9,476(-6),,,,[東]新開幸一,井上基之,
12,4,7,ジョーカーワイルド,牡3,56,津村明秀,1:57.5,ハナ,**,12-12-11-11,40.1,240.1,13,514(-8),,,,[東]浅野洋一,ＴＵＲＨ,
13,5,9,ターフィーキング,牡3,53,菊沢一樹,1:57.5,アタマ,**,12-13-16-13,39.2,297.6,15,426(-2),,,,[東]伊藤伸一,田頭勇貴,
14,3,5,マラビージャドラダ,牡3,53,山田敬士,1:58.4,5,**,16-16-14-15,40.4,211.6,11,438(+2),,,,[東]小桧山悟,柴原榮,
15,4,8,フレールフォーコン,牡3,53,木幡育也,1:59.3,5,**,10-9-11-12,42.0,390.1,16,434(-4),,,,[東]杉浦宏昭,Ｈ．ＦＡｓｓｏｃｉａｔｉｏｎ,
中,8,16,フランクドリーム,牡3,56,二本柳壮,,,**,9-9-13,,235.9,12,454(-10),,,,[東]武市康男,パニオロ,
