着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,14,スピリットソウル,牡4,57,松岡正海,1:34.7,,**,8-8-6,34.4,18.5,8,494(+6),,,,[東]手塚貴久,落合幸弘,750.0
2,2,4,ワンショットキラー,牡5,57,大野拓弥,1:34.9,1.1/4,**,10-8-9,34.5,6.1,3,482(-6),,,,[東]新開幸一,外池榮一郎,300.0
3,6,11,パフォーム,牝4,55,内田博幸,1:35.1,1.1/2,**,3-4-3,35.3,22.2,10,454(+2),,,,[東]相沢郁,ビッグレッドファーム,190.0
4,4,8,ヴァイスジーニー,牡4,57,武士沢友,1:35.1,クビ,**,10-11-11,34.5,20.7,9,512(+8),,,,[東]和田正一,ヒダカ・ブリーダーズ・ユニオン,110.0
5,8,15,コマノレジーナ,牝4,55,江田照男,1:35.1,ハナ,**,16-16-15,33.8,13.4,6,420(+2),,,,[東]菊川正達,長谷川芳信,75.0
6,8,16,セイウンキラビヤカ,牝4,53,武藤雅,1:35.3,1.1/4,**,6-6-8,35.2,49.4,12,482(-4),,,,[東]池上昌和,西山茂行,
7,7,13,タックボーイ,牡4,57,柴田大知,1:35.3,アタマ,**,3-3-3,35.7,16.3,7,448(+4),,,,[東]高橋祥泰,ビッグレッドファーム,
8,6,12,レローヴ,牝4,55,田辺裕信,1:35.4,クビ,**,2-2-1,36.0,7.4,5,486(+10),,,,[東]黒岩陽一,今中俊平,
9,5,10,ナイアガラモンロー,牝6,55,嘉藤貴行,1:35.4,アタマ,**,1-1-2,36.0,58.3,13,518(-8),,,,[東]堀井雅広,塩田清,
10,2,3,アムネスティ,牡5,57,三浦皇成,1:35.4,クビ,**,14-15-13,34.3,4.3,1,496(-6),,,,[東]戸田博文,窪田康志,
11,4,7,サンアンカレッジ,牡4,57,蛯名正義,1:35.5,1/2,**,3-4-3,35.8,6.3,4,490(-2),,,,[東]岩戸孝樹,加藤ステーブル,
12,5,9,アストロブレーム,牡5,57,北村宏司,1:35.6,クビ,**,10-13-13,34.7,99.8,14,452(+8),,,,[東]勢司和浩,木村廣太,
13,3,5,ナンヨーウラヌス,牡4,57,柴田善臣,1:35.6,ハナ,**,6-6-6,35.5,39.0,11,444(+4),,,,[東]杉浦宏昭,中村徳也,
14,1,2,ノーザンライアン,牡4,56,戸崎圭太,1:35.7,1/2,**,14-11-11,35.0,5.1,2,458(-12),,,,[東]田中博康,吉田和美,
15,1,1,トウシンスパーク,牡5,57,田中勝春,1:36.5,5,**,9-8-9,36.1,101.2,15,412(-17),,,,[東]高柳瑞樹,サトー,
16,3,6,プレミアムゲーム,牝4,55,横山典弘,1:36.8,1.3/4,**,10-13-15,36.0,150.6,16,504(0),,,,[東]杉浦宏昭,山口正行,
