着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,16,ルーチェソラーレ,牝3,54,大野拓弥,1:13.3,,**,1-1,38.0,9.9,3,476(-2),,,,[東]小笠倫弘,岡田牧雄,500.0
2,2,3,ブチャコ,牝3,54,石橋脩,1:13.8,3,**,2-2,38.3,20.9,5,502(-2),,,,[東]牧光二,西村和夫,200.0
3,4,8,サンメイコン,牝3,54,松岡正海,1:13.9,1/2,**,4-2,38.2,5.2,2,452(0),,,,[東]鹿戸雄一,加藤ステーブル,130.0
4,5,10,ミテルテ,牝3,54,柴田大知,1:14.1,1.1/4,**,11-7,37.8,59.5,9,456(+4),,,,[東]伊藤大士,山田裕仁,75.0
5,4,7,チビノオリヴィア,牝3,54,北村宏司,1:14.2,クビ,**,6-6,38.3,1.4,1,454(-2),,,,[東]栗田徹,梅澤明,50.0
6,1,1,トラストロン,牝3,54,田中勝春,1:14.4,1.1/2,**,2-4,38.9,11.0,4,434(-4),,,,[東]高橋文雅,菅波立知子,
7,3,5,リネンオーカン,牝3,54,内田博幸,1:14.8,2.1/2,**,12-13,38.4,116.8,11,486(-2),,,,[東]武市康男,戸山光男,
8,7,13,アースグロウ,牝3,54,吉田隼人,1:14.9,1/2,**,9-7,38.7,144.8,12,426(0),,,,[東]斎藤誠,林正道,
9,2,4,マコトエギエネス,牝3,54,田辺裕信,1:15.0,クビ,**,12-11,38.6,34.6,6,446(-16),,,,[東]岩戸孝樹,ディアマント,
10,1,2,ディーズパーチェス,牝3,51,木幡育也,1:15.3,2,**,6-7,39.5,409.1,16,418(+4),,,,[東]伊藤圭三,秋谷壽之,
11,3,6,ヴィヴァマリアンヌ,牝3,52,武藤雅,1:15.4,1/2,**,12-13,38.9,61.4,10,454(0),,,,[東]武藤善則,井上一郎,
12,5,9,ミキノティンパニー,牝3,54,菅原隆一,1:15.7,1.3/4,**,9-11,39.6,344.2,15,442(+4),,,,[東]南田美知,谷口久和,
13,7,14,ディーズエフォート,牝3,54,三浦皇成,1:16.2,3,**,4-4,40.5,53.2,8,444(-6),,,,[東]藤原辰雄,秋谷壽之,
14,6,11,ラプチュア,牝3,54,嘉藤貴行,1:16.4,1.1/2,**,6-7,40.5,234.9,14,440(0),,,,[東]伊藤伸一,グリーンスウォード,
15,6,12,フォルテドンナ,牝3,54,黛弘人,1:16.7,1.1/2,**,16-15,40.1,49.7,7,440(-16),,,,[東]松山将樹,ヒダカ・ブリーダーズ・ユニオン,
16,8,15,クイーンディアス,牝3,53,木幡初也,1:17.8,7,**,12-16,41.4,230.3,13,416(0),,,,[東]黒岩陽一,加藤義久,
