着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,5,ヒシヴィクトリー,牡4,56,木幡巧也,2:02.4,,**,2-2-2-2,35.0,2.4,1,482(-6),,,,[東]牧光二,阿部雅英,750.0
2,4,4,ライトカラカゼ,牡4,57,吉田豊,2:02.6,1.1/4,**,9-9-6-4,34.9,4.0,3,472(+4),,,,[東]相沢郁,星野壽市,300.0
3,3,3,ブルースカイハーツ,牡5,57,嶋田純次,2:03.1,3,**,4-5-6-4,35.5,16.9,5,450(+10),,,,[東]手塚貴久,ヒダカ・ブリーダーズ・ユニオン,190.0
4,1,1,ラッキーアドバンス,牡5,57,武士沢友,2:03.3,1.1/4,**,6-5-9-7,35.5,32.4,7,490(-2),,,,[東]勢司和浩,柳内正基,92.5
4,7,7,プランスシャルマン,牡6,57,三浦皇成,2:03.3,同着,**,8-8-6-7,35.6,17.0,6,466(-8),,,,[東]畠山吉宏,村野康司,92.5
6,2,2,タイプムーン,牝4,55,宮崎北斗,2:03.4,クビ,**,2-2-4-4,35.9,52.9,9,466(+6),,,,[東]青木孝文,コスモヴューファーム,
7,8,9,ハギノカエラ,牝6,55,石橋脩,2:03.4,アタマ,**,6-7-2-2,36.0,7.3,4,412(-4),,,,[西]鮫島一歩,安岡美津子,
8,7,8,エールグリーツ,牝4,55,大野拓弥,2:03.6,1.1/2,**,1-1-1-1,36.3,3.8,2,428(+10),,,,[東]林徹,社台レースホース,
9,8,10,ラントシャフト,牝5,55,丹内祐次,2:03.6,アタマ,**,10-10-10-9,35.6,198.0,10,460(0),,,,[東]佐藤吉勝,サラブレッドクラブ・ラフィアン,
10,6,6,ラントカルテ,牡4,57,津村明秀,2:04.3,4,**,4-4-4-9,36.8,40.4,8,444(-19),,,,[東]鹿戸雄一,Ｇ１レーシング,
