着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,5,スイートセント,牝3,54,Ｍ．デム,1:35.7,,**,1-2-2,35.8,1.8,1,440(0),,,,[東]栗田徹,シルクレーシング,500.0
2,2,4,ギフトオブアート,牝3,54,三浦皇成,1:35.9,1.1/4,**,7-7-5,35.7,2.9,2,484(-6),,,,[東]高柳瑞樹,ゴドルフィン,200.0
3,1,2,グランツリヒター,牡3,56,大野拓弥,1:36.1,1.1/2,**,6-5-5,36.0,8.8,3,488(+2),,,,[東]中川公成,ノルマンディーサラブレッドレーシング,130.0
4,8,16,ロザムール,牝3,54,松岡正海,1:36.1,クビ,**,2-1-1,36.4,183.9,10,468(-4),,,,[東]上原博之,栗山良子,75.0
5,4,7,ケイアイネイビー,牡3,54,野中悠太,1:36.5,2.1/2,**,2-3-3,36.5,16.9,5,442(-10),,,,[東]和田正一,亀田和弘,50.0
6,7,14,ダンスロマネスク,牝3,53,武藤雅,1:36.5,ハナ,**,10-10-11,36.0,13.4,4,464(0),,,,[東]戸田博文,社台レースホース,
7,6,11,アマレーン,牝3,54,柴田大知,1:36.6,クビ,**,7-7-8,36.3,112.9,9,478(+6),,,,[東]和田正一,サラブレッドクラブ・ラフィアン,
8,4,8,モードフランス,牝3,54,ミナリク,1:36.9,1.1/2,**,10-10-8,36.4,22.2,7,430(-10),,,,[東]武藤善則,吉田千津,
9,3,6,ワイルドタッチ,牝3,54,内田博幸,1:37.1,1.1/4,**,2-5-7,37.0,21.0,6,456(+10),,,,[東]黒岩陽一,キヨタケ牧場,
10,7,13,マイキューティー,牝3,51,菅原明良,1:37.1,アタマ,**,15-16-16,35.5,312.8,13,440(+4),,,,[東]斎藤誠,杉山忠国,
11,2,3,イジェン,牡3,56,嘉藤貴行,1:37.3,1.1/4,**,9-9-8,36.9,241.0,12,496(+18),,,,[東]大和田成,ミルファーム,
12,5,10,ストーリーズ,牝3,54,石川裕紀,1:37.6,1.1/2,**,2-3-3,37.6,93.1,8,398(-10),,,,[東]池上昌和,林正道,
13,8,15,ケンブリッジウィズ,牝3,54,武士沢友,1:37.7,3/4,**,16-13-13,36.9,474.3,15,422(+6),,,,[東]石栗龍彦,中西宏彰,
14,6,12,デルマノートルダム,牡3,56,蛯名正義,1:38.1,2.1/2,**,10-12-12,37.4,196.9,11,434(-6),,,,[東]田中清隆,浅沼廣幸,
15,1,1,フガク,牡3,56,服部茂史,1:38.2,1/2,**,14-15-15,37.2,532.7,16,446(-4),,,,[東]小桧山悟,中村勝彦,
16,5,9,ハッピービギニング,牝3,54,西田雄一,1:39.5,8,**,13-13-13,38.7,458.5,14,466(+2),,,,[東]南田美知,鹽田久義,
