着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,10,ジェットコルサ,牡7,57,戸崎圭太,1:11.2,,**,5-5,36.6,12.3,4,486(+10),,,,[東]金成貴史,尾上松壽,750.0
2,3,6,サンジレット,牡5,57,小島太一,1:11.4,1.1/4,**,3-3,37.0,12.2,3,508(-2),,,,[東]高橋文雅,加藤ステーブル,300.0
3,8,15,アメリカンツイスト,牡4,57,松岡正海,1:11.6,1,**,9-8,36.6,4.0,2,484(+10),,,,[東]中舘英二,グリーンファーム,190.0
4,8,16,クラウンクラシック,牡4,54,菅原明良,1:11.8,1.1/4,**,12-12,36.4,30.7,8,484(+2),,,,[東]斎藤誠,矢野恭裕,110.0
5,6,11,アドマイヤムテキ,牡6,57,横山典弘,1:12.1,2,**,10-10,36.9,96.7,13,494(-8),,,,[東]上原博之,近藤利一,75.0
6,1,1,ライバーバード,牡5,57,Ｍ．デム,1:12.1,クビ,**,1-1,38.0,1.8,1,512(-4),,,,[東]手塚貴久,馬場幸夫,
7,6,12,ファインダッシュ,牡7,57,内田博幸,1:12.1,ハナ,**,13-13,36.5,65.4,12,514(+10),,,,[東]的場均,井山登,
8,4,8,タマスカイブルー,牡4,55,野中悠太,1:12.3,3/4,**,5-6,37.7,25.1,7,494(0),,,,[東]相沢郁,玉井鶴枝,
9,4,7,ハービーボンズ,セ4,57,三浦皇成,1:12.5,1.1/4,**,13-13,36.9,54.0,11,422(-19),,,,[東]中川公成,多田賢司,
10,1,2,ザベストエバー,牡5,57,ミナリク,1:12.5,ハナ,**,3-4,38.0,16.8,6,470(0),,,,[東]武井亮,古賀慎一,
11,5,9,セイウンデルレイ,牡4,57,武士沢友,1:12.5,クビ,**,15-16,36.5,210.5,16,500(-6),,,,[東]深山雅史,西山茂行,
11,7,13,オーシャンビュー,牡6,57,江田照男,1:12.5,同着,**,15-15,36.4,39.9,10,454(-6),,,,[東]伊藤伸一,冨沢敦子,
13,7,14,エンパシー,牡5,57,蛯名正義,1:12.8,1.3/4,**,2-2,38.7,33.0,9,488(+2),,,,[東]中川公成,岡浩二,
14,2,4,エナグリン,牡4,56,坂井瑠星,1:12.9,クビ,**,7-6,38.2,15.2,5,478(-2),,,,[東]伊藤大士,宮原廣伸,
15,3,5,ヘルデンレーベン,牡5,57,西田雄一,1:13.5,3.1/2,**,10-10,38.3,190.5,15,504(+1),,,,[東]中舘英二,社台レースホース,
16,2,3,フィールザサンダー,牡5,56,木幡巧也,1:13.6,3/4,**,7-9,38.9,131.3,14,454(-4),,,,[東]深山雅史,櫻井正,
