着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,10,インテンスライト,牡3,54,菊沢一樹,1:35.0,,**,3-2-2,34.7,4.8,3,486(-6),,,,[東]菊沢隆徳,堂守貴志,720.0
2,7,7,ブーザー,牡3,56,石川裕紀,1:35.3,1.3/4,**,5-4-4,34.7,3.3,1,504(-4),,,,[東]堀宣行,金子真人ホールディングス,290.0
3,7,8,カルリーノ,牡3,56,勝浦正樹,1:35.3,アタマ,**,6-6-6,34.5,3.4,2,502(+2),,,,[東]高橋裕,Ｇリビエール・レーシング,180.0
4,6,6,ガイセン,牡3,56,大野拓弥,1:35.5,1.1/4,**,2-2-2,35.3,16.0,6,422(0),,,,[東]岩戸孝樹,中村智幸,110.0
5,2,2,マジェスティゲート,牡3,55,武藤雅,1:35.7,3/4,**,10-10-9,34.5,16.3,7,472(+4),,,,[東]高柳瑞樹,ＶｉｒｉｄｉａｎＫｅｉｂａＣｌｕｂ,72.0
6,8,9,ポリアンサ,牝3,54,石橋脩,1:36.0,2,**,9-8-8,35.1,5.0,4,464(+4),,,,[東]木村哲也,佐藤壽男,
7,1,1,ヘリンヌリング,牝3,54,丹内祐次,1:36.1,クビ,**,4-4-4,35.6,122.8,8,436(+8),,,,[東]加藤士津,サラブレッドクラブ・ラフィアン,
8,4,4,ビームフラッシュ,牝3,53,川又賢治,1:36.3,1.1/4,**,7-6-6,35.6,173.3,9,450(+4),,,,[東]萱野浩二,田頭勇貴,
9,3,3,ジャスパージャック,牡3,56,内田博幸,1:36.4,3/4,**,1-1-1,36.3,9.0,5,510(0),,,,[西]森秀行,加藤和夫,
10,5,5,イエローナイフ,牡3,56,松岡正海,1:37.1,4,**,7-8-9,36.2,175.2,10,456(0),,,,[東]南田美知,ミルファーム,
