着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,15,ハヤヤッコ,牡3,56,武豊,1:54.3,,**,4-5-4-2,38.2,3.0,2,468(-2),,,,[東]国枝栄,金子真人ホールディングス,720.0
2,6,11,ゴルトマイスター,牡3,56,Ｍ．デム,1:54.9,3.1/2,**,7-7-5-5,38.6,1.7,1,566(0),,,,[東]手塚貴久,ヒダカ・ブリーダーズ・ユニオン,290.0
3,3,6,ハヤブサナンデクン,牡3,56,池添謙一,1:55.0,1/2,**,1-1-1-1,39.1,9.5,3,494(+12),,,,[西]吉村圭司,武田修,180.0
4,4,8,カナシバリ,牝3,54,江田照男,1:55.1,3/4,**,13-13-13-9,38.2,27.0,5,502(-4),,,,[東]竹内正洋,由井健太郎,110.0
5,7,14,ブリッツェンシチー,牡3,56,内田博幸,1:55.6,3,**,14-14-9-11,38.9,17.2,4,528(0),,,,[東]古賀慎明,友駿ホースクラブ,72.0
6,3,5,キュアン,牡3,55,坂井瑠星,1:55.9,2,**,7-7-5-6,39.6,67.6,11,508(-6),,,,[東]林徹,松谷翔太,
7,7,13,キングスバレイ,牡3,56,ミナリク,1:56.0,クビ,**,11-10-9-9,39.4,40.7,6,510(+10),,,,[東]斎藤誠,村野康司,
8,6,12,ユキノヴェルデ,牡3,56,戸崎圭太,1:56.0,クビ,**,2-3-2-2,40.0,55.3,10,506(+4),,,,[東]和田正一,井上基之,
9,5,9,アルマスティング,牡3,56,吉田豊,1:56.1,1/2,**,14-14-13-13,39.1,49.8,8,490(-2),,,,[東]田村康仁,コウトミックレーシング,
10,5,10,セイカヤマノ,牡3,56,柴田大知,1:56.2,1/2,**,16-16-16-16,38.7,54.5,9,490(-4),,,,[東]南田美知,久米誠,
11,2,3,トリヴォルテソーロ,牡3,56,服部茂史,1:56.3,3/4,**,11-12-13-15,39.3,254.8,16,488(-4),,,,[東]奥平雅士,了徳寺健二ホールディングス,
12,1,2,ウイニングメイビー,牡3,56,三浦皇成,1:56.5,1.1/4,**,4-3-5-6,40.2,46.7,7,466(0),,,,[東]稲垣幸雄,井上久光,
13,2,4,ドゥエルメス,牝3,54,大野拓弥,1:57.0,3,**,4-5-5-6,40.7,134.2,14,508(+2),,,,[東]畠山吉宏,大塚亮一,
14,4,7,フラテルニテ,牝3,53,武藤雅,1:57.0,アタマ,**,2-2-2-2,41.0,121.7,13,488(-2),,,,[東]戸田博文,北嶋義三,
15,1,1,シャルロッテミノル,牝3,54,松岡正海,1:57.9,5,**,7-7-9-13,41.2,84.5,12,530(-6),,,,[東]中舘英二,吉岡實,
16,8,16,ニシノイタダキ,牡3,56,勝浦正樹,1:58.2,1.3/4,**,10-10-9-11,41.6,209.6,15,474(-2),,,,[東]中舘英二,西山茂行,
