着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,11,ゴージャスランチ,牝4,55,蛯名正義,1:47.7,,**,7-7-5-3,33.8,4.4,2,500(-8),,,,[東]鹿戸雄一,吉田千津,"1,526.6"
2,3,3,トーホウアイレス,牝5,55,武藤雅,1:47.7,ハナ,**,11-11-11-11,33.4,39.0,9,478(0),,,,[東]田中清隆,東豊物産,607.6
3,1,1,シャイントレイル,牝5,55,三浦皇成,1:47.9,1.1/2,**,9-9-7-7,33.9,14.0,7,448(-2),,,,[西]吉田直弘,キャロットファーム,383.8
4,7,10,ラテュロス,牝4,55,ルメール,1:47.9,クビ,**,3-4-5-3,34.1,3.1,1,420(-14),,,,[西]高野友和,社台レースホース,230.0
5,6,8,アストラサンタン,牝4,55,戸崎圭太,1:48.0,1/2,**,6-6-3-3,34.3,7.5,4,454(-4),,,,[東]戸田博文,丹羽久一郎,150.0
6,6,7,オスカールビー,牝4,55,松岡正海,1:48.1,3/4,**,2-2-2-1,34.6,9.2,6,490(+2),,,,[西]矢作芳人,森保彦,
7,7,9,ポールヴァンドル,牝5,55,内田博幸,1:48.1,ハナ,**,10-9-8-8,34.0,73.3,10,570(+30),,,,[東]上原博之,シルクレーシング,
8,2,2,エバーミランダ,牝4,55,大野拓弥,1:48.1,アタマ,**,3-3-3-3,34.5,8.0,5,424(0),,,,[東]久保田貴,宇田豊,
9,5,5,アヴィオール,牝4,55,四位洋文,1:48.3,1.1/4,**,5-5-8-8,34.2,6.3,3,452(-6),,,,[東]堀宣行,吉田照哉,
10,5,6,ヴェロニカグレース,牝4,55,石川裕紀,1:48.7,2.1/2,**,7-7-10-8,34.5,19.0,8,492(+4),,,,[東]武市康男,シルクレーシング,
11,4,4,シャララ,牝6,55,丹内祐次,1:48.8,1/2,**,1-1-1-2,35.4,80.5,12,496(+8),,,,[東]上原博之,ＨｉｍＲｏｃｋＲａｃｉｎｇホールディングス,
12,8,12,レッドストーリア,牝5,55,田辺裕信,1:49.2,2.1/2,**,12-12-11-12,34.8,73.9,11,420(-6),,,,[西]石坂公一,東京ホースレーシング,
