着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,10,ギルマ,牡3,56,三浦皇成,1:49.2,,**,7-8-8-8,34.2,5.5,3,490(+8),,,,[西]高橋義忠,杉澤光雄,"1,023.8"
2,5,5,ブランクエンド,牡3,56,田辺裕信,1:49.2,ハナ,**,6-6-6-7,34.4,9.3,4,474(+2),,,,[東]加藤征弘,諸江幸祐,406.8
3,7,7,グレルグリーン,牡3,56,大野拓弥,1:49.2,アタマ,**,10-10-9-9,33.7,10.0,5,448(+6),,,,[東]相沢郁,斎藤光政,253.4
4,1,1,ヴァンケドミンゴ,牡3,56,戸崎圭太,1:49.3,1/2,**,7-6-6-4,34.5,4.4,2,462(0),,,,[西]藤岡健一,幅田昌伸,150.0
5,6,6,コスモミローディア,牡3,56,松岡正海,1:49.3,クビ,**,2-2-2-2,35.0,22.5,6,452(-6),,,,[東]清水英克,ビッグレッドファーム,100.0
6,7,8,サルウェーテ,牡3,56,石川裕紀,1:49.6,1.3/4,**,3-3-2-2,35.2,114.2,9,462(0),,,,[東]堀井雅広,西森鶴,
7,2,2,サトノウィザード,牡3,56,横山典弘,1:49.6,クビ,**,4-4-4-4,35.0,1.8,1,478(-10),,,,[西]松田国英,サトミホースカンパニー,
7,4,4,ミチビキ,牝3,54,内田博幸,1:49.6,同着,**,4-4-4-4,35.0,58.3,7,462(+4),,,,[東]蛯名利弘,ブルースターズファーム,
9,8,9,マイネルエキサイト,牡3,56,柴田大知,1:49.8,1.1/4,**,1-1-1-1,35.7,80.4,8,472(-6),,,,[東]黒岩陽一,サラブレッドクラブ・ラフィアン,
10,3,3,ラスティングライ,牡3,56,菅原明良,1:53.1,大,**,7-9-10-10,37.1,232.8,10,486(-12),,,,[東]佐藤吉勝,松谷翔太,
