着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,12,ロードアクシス,牡4,57,和田竜二,1:53.2,,**,2-2-2-2,38.8,18.1,5,468(0),,,,[西]奥村豊,ロードホースクラブ,"1,100.0"
2,7,13,スペルマロン,セ5,57,内田博幸,1:53.4,1.1/2,**,2-2-3-3,38.8,28.9,8,506(+2),,,,[東]古賀史生,西森鶴,440.0
3,8,16,ゲンパチカイナル,牡4,57,大野拓弥,1:53.7,1.3/4,**,4-4-4-3,39.0,1.8,1,478(0),,,,[東]田村康仁,平野武志,280.0
4,6,11,トミケンボハテル,牡5,57,三浦皇成,1:53.7,アタマ,**,1-1-1-1,39.3,4.5,2,494(-4),,,,[東]武市康男,冨樫賢二,170.0
5,5,10,ハシカミ,牡6,57,武士沢友,1:53.8,クビ,**,16-16-15-15,37.9,184.7,15,482(+8),,,,[東]小桧山悟,中村勝彦,110.0
6,3,6,ダウンザライン,牡5,57,横山典弘,1:54.0,1.1/2,**,9-9-7-8,39.0,38.5,11,476(-2),,,,[東]小野次郎,Ｂａｓｉｃ,
7,2,3,ウォーターシャウト,牡6,57,丸田恭介,1:54.1,クビ,**,15-14-12-13,38.9,47.0,12,490(-2),,,,[西]安田翔伍,山岡良一,
8,4,7,ハルカノテソーロ,牡5,56,武藤雅,1:54.3,1.1/4,**,14-14-14-13,38.7,25.2,7,520(+2),,,,[東]高木登,了徳寺健二ホールディングス,
9,1,1,キングズラッシュ,牡5,57,戸崎圭太,1:54.4,1/2,**,9-9-7-11,39.4,14.4,4,524(-18),,,,[東]久保田貴,諸江幸祐,
10,3,5,デルマカルヴァドス,牡4,55,野中悠太,1:54.5,3/4,**,6-7-7-8,39.5,52.1,13,498(+4),,,,[東]和田正一,浅沼廣幸,
11,5,9,ダイワインパルス,牡7,55,菊沢一樹,1:55.0,3,**,9-9-12-11,39.7,23.3,6,498(+2),,,,[東]宗像義忠,大城敬三,
12,2,4,スペリオルシチー,牡5,57,柴山雄一,1:55.1,クビ,**,6-7-11-8,40.0,10.2,3,476(-2),,,,[東]相沢郁,友駿ホースクラブ,
13,8,15,エリーフェアリー,牝8,55,丹内祐次,1:55.4,2,**,6-4-4-7,40.6,428.5,16,500(-2),,,,[東]天間昭一,谷川正純,
14,1,2,エンパイアステート,セ6,57,嘉藤貴行,1:55.5,クビ,**,13-12-7-5,40.5,36.1,10,514(+14),,,,[東]高柳瑞樹,ゴドルフィン,
15,4,8,エヴィエイション,牡4,57,ミナリク,1:57.1,10,**,4-4-4-5,42.4,71.6,14,502(-4),,,,[東]土田稔,ゴドルフィン,
16,7,14,ポルトドレーヴ,セ6,54,藤田菜七,1:57.6,3,**,9-12-16-16,41.6,31.8,9,474(+2),,,,[東]古賀慎明,村野康司,
