着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,3,マイネルプロンプト,セ7,60,森一馬,3:43.2,,,3-3-2-2,13.3,3.1,2,476(-12),,,,[西]坂口智康,岡田壮史,"1,673.1"
2,6,7,シングンマイケル,セ5,60,金子光希,3:43.6,2.1/2,,5-5-4-4,13.3,5.1,3,460(+4),,,,[東]高市圭二,伊坂重憲,666.6
3,2,2,ディライトフル,セ8,60,白浜雄造,3:43.7,1/2,,1-1-1-1,13.4,7.2,4,480(0),,,,[西]大久保龍,ノースヒルズ,413.3
4,7,9,ミヤジタイガ,牡9,60,西谷誠,3:43.7,クビ,,4-3-2-3,13.4,2.5,1,502(0),,,,[西]武幸四郎,曽我司,250.0
5,4,4,ラピッドシップ,牡5,60,北沢伸也,3:43.8,クビ,,7-6-7-7,13.4,118.9,9,478(+16),,,,[西]武英智,飯田正剛,165.0
6,1,1,シゲルヒノクニ,牡7,60,上野翔,3:44.1,2,,6-6-5-5,13.4,176.4,11,498(-24),,,,[東]粕谷昌央,森中蕃,
7,7,8,シゲルボスザル,牡5,60,植野貴也,3:44.4,2,,8-8-7-7,13.4,79.3,8,460(-2),,,,[西]谷潔,森中蕃,
8,5,5,シゲルピーマン,セ4,59,石神深一,3:45.2,5,,9-10-9-9,13.4,13.1,6,474(0),,,,[東]粕谷昌央,森中蕃,
9,8,10,シゲルスズキ,牡6,60,佐久間寛,3:45.8,3.1/2,,9-9-9-9,13.5,147.3,10,496(+4),,,,[西]藤沢則雄,森中蕃,
10,8,11,マックスドリーム,セ12,60,平沢健治,3:45.8,クビ,,11-11-11-11,13.5,60.7,7,536(-16),,,,[西]宮徹,山田弘,
11,6,6,ミュートエアー,牡6,60,五十嵐雄,3:46.1,1.3/4,,2-2-5-6,13.5,12.5,5,466(+2),,,,[東]岩戸孝樹,岡田壮史,
