着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,3,アイヅリュウコ,牡3,56,杉原誠人,1:56.4,,**,14-13-11-7,38.9,6.9,3,470(-2),,,,[東]小笠倫弘,真部晴徳,500.0
2,1,2,ヤークトボマー,牡3,56,横山典弘,1:56.8,2.1/2,**,4-4-4-2,40.2,1.6,1,460(0),,,,[東]中川公成,西森鶴,200.0
3,6,12,ケイティクラウン,セ3,54,野中悠太,1:57.1,1.3/4,**,4-5-5-5,40.3,39.5,8,480(-2),,,,[東]清水英克,瀧本和義,130.0
4,6,11,カセノウィナー,牡3,56,内田博幸,1:57.2,クビ,**,6-5-5-4,40.5,46.8,9,492(0),,,,[東]土田稔,平川進,75.0
5,5,9,サクラザチェンジ,牡3,56,柴田大知,1:57.4,1.1/2,**,9-8-7-7,40.4,19.2,5,478(0),,,,[東]武藤善則,岡田繁幸,50.0
6,3,5,アペタイザー,牡3,56,大野拓弥,1:57.7,1.3/4,**,1-1-1-1,41.4,5.0,2,504(-10),,,,[東]栗田徹,Ｓｈａｄｏｗ,
7,7,14,セイクリッドキング,牡3,56,ミナリク,1:57.8,クビ,**,2-2-2-2,41.3,9.7,4,524(-6),,,,[東]加藤征弘,Ｋ．Ｓ．ヤップ,
8,2,4,シゲルブドウセキ,牡3,56,江田照男,1:58.3,3,**,15-15-16-16,39.5,380.0,13,466(-2),,,,[東]高橋裕,森中蕃,
9,8,16,ストロングヘヴン,牡3,56,西村太一,1:58.4,3/4,**,12-11-9-10,41.1,37.1,7,524(-2),,,,[東]松永康利,天堀忠博,
10,7,13,コパノアダムス,牡3,56,三浦皇成,1:58.5,クビ,**,7-8-7-5,41.4,33.9,6,490(-8),,,,[東]稲垣幸雄,小林照弘,
11,8,15,マトイ,牡3,56,武士沢友,1:58.6,1/2,**,13-13-14-14,40.8,518.3,16,422(-12),,,,[東]畠山吉宏,坂本守孝,
12,4,8,クロヒョウ,牡3,55,武藤雅,1:58.6,アタマ,**,10-10-11-12,41.2,169.2,10,474(+2),,,,[東]小西一男,河内孝夫,
13,5,10,サステイナビリティ,セ3,55,木幡巧也,1:58.6,クビ,**,11-11-13-10,41.0,459.2,15,460(-2),,,,[東]高橋祥泰,ゴドルフィン,
14,3,6,アシベツヨウヘイ,牡3,56,服部茂史,1:59.3,4,**,7-7-9-12,42.1,183.0,11,490(-8),,,,[東]奥平雅士,前川企画,
15,1,1,ナムラダイダロス,牡3,56,嘉藤貴行,1:59.5,1.1/4,**,15-15-15-14,41.6,425.9,14,448(+2),,,,[東]岩戸孝樹,奈村信重,
16,4,7,ドラジェブルー,牡3,56,松岡正海,2:01.6,大,**,2-2-2-7,45.1,186.9,12,480(+2),,,,[東]小西一男,吉田千津,
