着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,3,ハングリーベン,牡5,57,丹内祐次,1:11.4,,**,4-3,36.8,11.3,5,446(+2),,,,[東]武井亮,石瀬浩三,"1,100.0"
2,6,12,クリムゾンバローズ,セ6,57,石川裕紀,1:11.5,3/4,**,15-10,36.0,30.8,10,518(-12),,,,[東]尾形和幸,猪熊広次,440.0
3,7,14,アルーアキャロル,セ6,57,津村明秀,1:11.5,アタマ,**,10-6,36.3,3.4,2,506(+12),,,,[東]新開幸一,シルクレーシング,280.0
4,3,6,ギンゴー,牡6,57,杉原誠人,1:11.5,ハナ,**,2-2,37.3,60.8,13,490(-4),,,,[東]武市康男,ミルファーム,170.0
5,3,5,カレイドスコープ,牝4,55,石橋脩,1:11.7,1.1/4,**,16-16,35.9,30.4,9,484(0),,,,[東]菊沢隆徳,グランド牧場,110.0
6,1,1,レッドアネラ,牝4,52,菅原明良,1:11.8,3/4,**,1-1,37.6,2.6,1,490(-2),,,,[東]加藤征弘,東京ホースレーシング,
7,8,15,ハーモニーライズ,牡4,57,大野拓弥,1:11.8,ハナ,**,10-10,36.6,10.5,3,494(-8),,,,[東]土田稔,日下部勝徳,
8,5,9,ダイワスキャンプ,セ7,55,野中悠太,1:11.9,クビ,**,12-14,36.6,11.1,4,440(0),,,,[東]鹿戸雄一,大城敬三,
9,7,13,ボクノナオミ,牝7,53,菊沢一樹,1:11.9,アタマ,**,4-5,37.3,23.9,7,488(-10),,,,[西]寺島良,塩澤正樹,
10,1,2,タイセイシュラーク,牡4,57,田中勝春,1:12.0,1/2,**,13-10,36.6,136.5,14,480(0),,,,[東]新開幸一,田中成奉,
11,4,8,リチュアルローズ,牝6,52,藤田菜七,1:12.1,クビ,**,13-15,36.7,29.9,8,476(+4),,,,[東]新開幸一,社台レースホース,
12,4,7,トロピカルスパート,牝5,55,吉田豊,1:12.1,クビ,**,9-10,37.0,30.9,11,504(+4),,,,[東]高橋文雅,日向均,
13,8,16,スズカプリオール,牡8,54,木幡育也,1:12.2,クビ,**,3-3,37.8,301.5,16,500(0),,,,[東]柄崎孝,永井啓弍,
14,2,4,シゲルコング,牡5,57,嘉藤貴行,1:12.3,1/2,**,6-6,37.4,46.1,12,508(0),,,,[東]田中清隆,森中蕃,
15,6,11,ウサギノダンス,牡4,57,江田照男,1:12.3,ハナ,**,6-6,37.4,11.4,6,490(+2),,,,[東]南田美知,桐谷敏子,
16,5,10,キョウエイスコール,牡6,54,大塚海渡,1:12.4,3/4,**,6-6,37.6,204.2,15,500(0),,,,[東]勢司和浩,田中晴夫,
