着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,12,サートゥルナーリア,牡3,57,ルメール,1:58.1,,**,6-7-7-7,34.1,1.7,1,496(-4),,,,[西]角居勝彦,キャロットファーム,"13,301.6"
2,4,7,ヴェロックス,牡3,57,川田将雅,1:58.1,アタマ,**,5-5-4-4,34.4,9.0,4,478(-4),,,,[西]中内田充,金子真人ホールディングス,"5,057.6"
3,2,4,ダノンキングリー,牡3,57,戸崎圭太,1:58.1,ハナ,**,4-3-4-5,34.5,5.8,3,450(-4),,,,[東]萩原清,ダノックス,"3,128.8"
4,1,1,アドマイヤマーズ,牡3,57,Ｍ．デム,1:58.5,2,**,6-5-4-5,34.9,5.7,2,470(-8),,,,[西]友道康夫,近藤利一,"1,700.0"
5,3,6,クラージュゲリエ,牡3,57,横山典弘,1:58.7,1.1/2,**,6-7-7-8,34.7,109.4,14,490(+2),,,,[西]池江泰寿,キャロットファーム,"1,100.0"
6,8,16,タガノディアマンテ,牡3,57,田辺裕信,1:58.9,1.1/4,**,16-16-15-10,34.4,183.5,15,460(-4),,,,[西]鮫島一歩,八木良司,
7,6,11,ラストドラフト,牡3,57,シュタル,1:59.0,1/2,**,9-10-10-10,34.8,67.8,10,452(0),,,,[東]戸田博文,社台レースホース,
8,8,17,アドマイヤジャスタ,牡3,57,岩田康誠,1:59.0,アタマ,**,16-16-15-14,34.5,72.1,11,508(0),,,,[西]須貝尚介,近藤利一,
9,7,14,ダディーズマインド,牡3,57,宮崎北斗,1:59.2,1.1/2,**,2-2-2-1,35.8,475.0,17,478(-4),,,,[東]青木孝文,田島大史,
10,8,18,ナイママ,牡3,57,柴田大知,1:59.3,1/2,**,14-14-17-14,34.6,489.5,18,458(+8),,,,[東]武藤善則,岡田繁幸,
11,7,13,ブレイキングドーン,牡3,57,福永祐一,1:59.3,アタマ,**,14-14-13-14,34.9,99.0,13,498(0),,,,[西]中竹和也,前田幸貴,
12,5,10,シュヴァルツリーゼ,牡3,57,石橋脩,1:59.7,2,**,13-12-10-10,35.5,34.8,7,478(-10),,,,[東]堀宣行,サンデーレーシング,
13,2,3,ファンタジスト,牡3,57,武豊,1:59.7,アタマ,**,10-7-7-8,35.8,25.9,5,480(-4),,,,[西]梅田智之,廣崎利洋,
14,1,2,サトノルークス,牡3,57,池添謙一,1:59.7,ハナ,**,10-12-13-14,35.3,35.4,8,466(-6),,,,[西]池江泰寿,サトミホースカンパニー,
15,5,9,メイショウテンゲン,牡3,57,三浦皇成,1:59.7,ハナ,**,18-18-17-18,34.9,51.4,9,454(-4),,,,[西]池添兼雄,松本好雄,
16,7,15,クリノガウディー,牡3,57,藤岡佑介,2:00.0,2,**,2-3-3-2,36.5,240.7,16,488(-6),,,,[西]藤沢則雄,栗本博晴,
17,4,8,ニシノデイジー,牡3,57,勝浦正樹,2:00.1,3/4,**,10-10-10-10,35.9,30.2,6,486(-10),,,,[東]高木登,西山茂行,
18,3,5,ランスオブプラーナ,牡3,57,松山弘平,2:00.8,4,**,1-1-1-2,37.4,83.0,12,468(+6),,,,[西]本田優,五影慶則,
