着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,11,チェサピークベイ,牡3,56,三浦皇成,2:01.8,,**,10-11-11-6,35.2,2.9,2,484(+6),,,,[東]戸田博文,吉田勝己,500.0
2,6,12,エンシュラウド,牡3,56,蛯名正義,2:02.1,1.3/4,**,1-1-1-1,36.4,2.2,1,476(-4),,,,[東]藤沢和雄,ゴドルフィン,200.0
3,4,8,イフユーワナ,牡3,56,内田博幸,2:02.5,2.1/2,**,2-2-3-2,36.4,9.6,4,496(+2),,,,[東]田村康仁,山口裕介,130.0
4,2,4,ゲットリズム,牡3,56,川須栄彦,2:02.8,2,**,7-8-7-6,36.4,38.1,8,502(-2),,,,[東]林徹,ジャコモ,75.0
5,8,16,ドリームリッチ,牡3,56,戸崎圭太,2:02.8,クビ,**,7-8-7-5,36.4,42.9,9,432(-12),,,,[東]久保田貴,宇田豊,50.0
6,7,13,シックガニアン,牡3,56,柴田大知,2:03.0,1.1/4,**,10-12-2-2,37.2,98.0,11,454(0),,,,[東]黒岩陽一,ブルースターズファーム,
7,8,15,ゴーアブロード,牡3,53,菅原明良,2:03.3,1.3/4,**,14-14-15-15,36.1,285.6,13,496(+2),,,,[東]大江原哲,ミルファーム,
8,3,5,ラヴアフェアー,牝3,52,野中悠太,2:03.3,クビ,**,10-10-11-9,36.7,22.9,7,404(-6),,,,[東]古賀慎明,吉田和子,
9,5,9,カルダングリル,牝3,54,石橋脩,2:03.5,1.1/4,**,6-6-3-2,37.4,21.2,6,384(+4),,,,[東]和田正一,吉田千津,
10,1,2,コスモムーンボウ,牡3,54,柴田未崎,2:03.7,1.1/2,**,7-6-10-9,37.2,361.2,14,448(+2),,,,[東]粕谷昌央,ビッグレッドファーム,
11,1,1,スマイルワールド,牝3,54,田辺裕信,2:03.8,クビ,**,17-16-15-15,36.5,13.2,5,410(-2),,,,[東]和田勇介,吉田安惠,
12,7,14,ゴーゴーナカヤマ,牡3,56,嘉藤貴行,2:03.9,1/2,**,16-16-13-13,37.0,91.5,10,486(+2),,,,[東]高市圭二,中山牧場,
13,3,6,オスカーティアラ,牝3,54,石川裕紀,2:04.0,3/4,**,4-3-5-8,37.8,158.8,12,466(-4),,,,[東]奥平雅士,森保彦,
14,4,7,デルマヴォージュ,牡3,56,吉田豊,2:04.2,1,**,14-14-15-15,37.0,382.1,15,460(+6),,,,[東]蛯名利弘,浅沼廣幸,
15,5,10,ジユウノメガミ,牝3,54,武士沢友,2:04.4,1.1/2,**,13-12-13-13,37.6,400.8,16,470(+2),,,,[東]加藤士津,ミルファーム,
16,8,17,ラスベガステソーロ,牡3,56,大野拓弥,2:04.7,2,**,3-3-5-11,38.5,8.8,3,522(-4),,,,[東]武井亮,了徳寺健二ホールディングス,
17,2,3,ケイツーランド,牝3,54,松岡正海,2:05.2,3,**,4-3-7-12,38.9,514.3,17,432(0),,,,[東]深山雅史,楠本勝美,
