着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,13,ハニーディスタフ,牝3,54,戸崎圭太,1:13.5,,**,3-2,37.9,5.0,3,494(+4),,,,[東]伊藤圭三,ヒダカ・ブリーダーズ・ユニオン,500.0
2,1,1,スマートエリス,牝3,54,川田将雅,1:13.6,3/4,**,1-1,38.1,1.8,1,486(+4),,,,[東]尾関知人,大川徹,200.0
3,3,5,ジェイエルフラッグ,牝3,54,田辺裕信,1:13.8,3/4,**,4-4,38.1,38.3,7,428(0),,,,[東]小西一男,橋元幸人,130.0
4,2,4,カシノラウト,牡3,53,大塚海渡,1:14.1,1.3/4,**,9-10,38.0,277.4,14,482(0),,,,[東]和田雄二,柏木務,75.0
5,6,11,アイアンユウキャン,牡3,56,江田照男,1:14.1,クビ,**,2-2,38.6,5.0,2,522(-2),,,,[東]本間忍,池上一馬,50.0
6,5,9,レイナプルーマ,牝3,54,三浦皇成,1:14.4,2,**,12-10,37.7,25.0,6,456(+4),,,,[東]上原博之,水上ふじ子,
7,7,14,セイウンメラビリア,牝3,54,村田一誠,1:14.5,1/2,**,5-7,38.7,41.6,9,476(+4),,,,[東]中舘英二,西山茂行,
8,8,15,バシクンレッツゴー,牡3,56,松山弘平,1:14.6,1/2,**,12-12,38.0,53.0,10,488(-4),,,,[東]高橋義博,石橋英郎,
9,8,16,ゴールドブリオン,牡3,53,菅原明良,1:14.9,1.3/4,**,15-15,37.3,445.7,15,406(-4),,,,[東]清水英克,嶋田賢,
10,4,8,ハーモニービート,セ3,54,菊沢一樹,1:15.0,1/2,**,8-8,39.1,133.5,11,488(-26),,,,[東]小島茂之,日下部勝徳,
11,1,2,ルナフラッシュ,牝3,52,野中悠太,1:15.0,クビ,**,9-8,38.9,15.9,5,444(+2),,,,[東]武藤善則,友水達也,
12,4,7,イニシアティブ,牡3,56,勝浦正樹,1:15.1,1/2,**,5-5,39.3,11.4,4,484(-2),,,,[東]高橋裕,西森鶴,
13,2,3,ハーモニーブレイブ,牡3,55,木幡巧也,1:15.8,4,**,15-16,38.3,246.7,13,420(-14),,,,[東]牧光二,日下部勝徳,
14,3,6,ケイツールフィヤ,牝3,54,伊藤工真,1:15.8,アタマ,**,5-5,40.0,244.0,12,446(+6),,,,[東]大江原哲,楠本勝美,
15,6,12,オンマイオウン,牝3,54,宮崎北斗,1:16.1,1.3/4,**,12-13,39.4,714.9,16,472(+2),,,,[東]的場均,田頭勇貴,
16,5,10,ペイシャパシャ,牝3,54,嘉藤貴行,1:16.4,1.3/4,**,11-14,40.1,40.4,8,434(-8),,,,[東]高市圭二,北所直人,
