着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,6,グランツリヒター,牡3,55,武藤雅,1:34.8,,**,1-2-2,34.8,5.1,3,490(+2),,,,[東]中川公成,ノルマンディーサラブレッドレーシング,500.0
2,1,1,コスモエスパーダ,牡3,56,柴田大知,1:35.1,1.3/4,**,2-1-1,35.2,3.5,1,468(0),,,,[東]中野栄治,ビッグレッドファーム,200.0
3,8,16,レディオスカル,牝3,54,嘉藤貴行,1:35.3,1.1/4,**,6-4-5,35.1,186.5,15,440(-2),,,,[東]伊藤伸一,冨沢敦子,130.0
4,4,8,ロードストライク,牡3,54,野中悠太,1:35.4,1/2,**,13-13-13,34.3,8.9,6,472(0),,,,[東]尾形和幸,ロードホースクラブ,75.0
5,6,12,ファンシーラン,牝3,54,江田照男,1:35.4,クビ,**,4-7-6,35.0,18.1,7,420(0),,,,[東]牧光二,岡村善行,50.0
6,3,5,ニシノプレジール,牝3,54,石川裕紀,1:35.5,クビ,**,12-7-8,35.0,4.1,2,408(-10),,,,[東]鈴木伸尋,西山茂行,
7,2,4,ピュアデボーション,牝3,54,宮崎北斗,1:35.5,アタマ,**,4-4-3,35.3,48.1,9,444(-4),,,,[東]高橋義博,サラブレッドクラブ・ラフィアン,
8,7,14,アイコニック,牝3,54,松岡正海,1:35.5,クビ,**,13-10-11,34.8,28.6,8,444(0),,,,[東]稲垣幸雄,雅苑興業,
9,8,15,サトノルミナス,牝3,54,柴山雄一,1:35.6,1/2,**,11-4-6,35.4,8.4,4,464(0),,,,[東]国枝栄,サトミホースカンパニー,
10,7,13,カウムディー,牝3,54,吉田豊,1:35.6,クビ,**,2-2-3,35.5,8.6,5,462(+4),,,,[東]小桧山悟,加藤徹,
11,5,9,リンラン,牝3,54,中谷雄太,1:35.6,アタマ,**,8-7-8,35.1,51.4,11,464(-4),,,,[東]竹内正洋,社台レースホース,
12,1,2,プロース,牡3,56,武士沢友,1:35.8,1,**,6-10-8,35.1,155.4,14,464(0),,,,[東]高木登,ディアレストクラブ,
13,4,7,フローラルティアラ,牝3,54,国分優作,1:36.2,2.1/2,**,16-15-13,35.0,54.5,12,460(0),,,,[東]水野貴広,村井良孝,
14,6,11,テンフライト,牝3,54,西村太一,1:36.4,3/4,**,8-10-11,35.7,258.6,16,402(-4),,,,[東]矢野英一,天白泰司,
15,5,10,モンスタープリンス,牡3,56,内田博幸,1:37.5,7,**,15-16-16,36.0,48.6,10,496(0),,,,[東]杉浦宏昭,ホースアディクト,
16,2,3,ヒバナ,牝3,51,亀田温心,1:37.6,3/4,**,8-13-15,36.6,124.7,13,426(0),,,,[東]杉浦宏昭,山岸桂市,
