着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,6,アポロノシンザン,牡7,57,武豊,1:11.0,,**,1-1,36.1,13.9,6,486(+6),,,,[東]鈴木伸尋,アポロサラブレッドクラブ,"2,336.4"
2,8,16,ドリームドルチェ,牡7,56,田辺裕信,1:11.1,3/4,**,5-5,35.6,11.8,4,514(+4),,,,[東]根本康広,ライオンレースホース,930.4
3,4,8,シュウジ,牡6,59,三浦皇成,1:11.1,アタマ,**,2-2,36.0,4.0,2,506(-2),,,,[西]須貝尚介,安原浩司,585.2
4,1,2,ジューヌエコール,牝5,54,ルメール,1:11.4,1.1/2,**,3-2,36.2,2.5,1,494(0),,,,[西]安田隆行,サンデーレーシング,350.0
5,6,12,ウインオスカー,牡6,57,菱田裕二,1:11.5,3/4,**,3-4,36.3,6.5,3,506(0),,,,[西]飯田雄三,ウイン,230.0
6,8,15,ハットラブ,牝5,54,菊沢一樹,1:11.8,2,**,14-13,35.7,15.4,7,492(0),,,,[東]菊沢隆徳,服部邦繁,
7,6,11,バイラ,牡4,56,松山弘平,1:11.9,クビ,**,14-13,35.8,12.2,5,514(+4),,,,[西]川村禎彦,杉澤光雄,
8,7,13,トウショウカウント,牡7,56,岩部純二,1:12.0,1/2,**,9-8,36.3,218.3,15,524(+4),,,,[東]萱野浩二,トウショウ産業,
9,2,4,クイーンズテソーロ,牝4,54,木幡巧也,1:12.0,クビ,**,5-5,36.6,16.3,8,460(+2),,,,[東]畠山吉宏,了徳寺健二ホールディングス,
10,1,1,モアニケアラ,牝7,54,横山典弘,1:12.0,ハナ,**,9-10,36.3,29.1,9,470(+4),,,,[西]松永幹夫,名古屋友豊,
11,3,5,ブラックジョー,セ6,56,柴田大知,1:12.2,1,**,12-10,36.3,103.4,11,460(-4),,,,[西]安達昭夫,山内邦一,
12,4,7,タイセイエクレール,牡6,56,松岡正海,1:12.2,クビ,**,16-16,35.9,239.8,16,522(-4),,,,[西]森田直行,田中成奉,
13,5,10,ラブバレット,牡8,58,岩田康誠,1:12.2,ハナ,**,9-10,36.5,146.0,13,486(-4),,,,[東]加藤和宏,オールラブクラブ,
14,5,9,ナンチンノン,牡8,58,勝浦正樹,1:12.4,1.1/4,**,5-8,36.9,112.3,12,538(-2),,,,[西]中竹和也,加藤誠,
15,2,3,トウショウピスト,牡7,57,吉田豊,1:12.5,1/2,**,12-13,36.5,190.6,14,492(+2),,,,[東]土田稔,トウショウ産業,
16,7,14,モズワッショイ,牝6,54,シュタル,1:12.9,2.1/2,**,5-7,37.5,86.3,10,416(-10),,,,[西]牧浦充徳,キャピタル・システム,
