着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,12,メイショウタンヅツ,牡5,60,佐久間寛,3:11.4,,,7-6-1-1,13.3,3.0,2,468(-6),,,,[西]藤沢則雄,松本和子,780.0
2,1,1,ナリノレーヴドール,牡4,59,金子光希,3:11.6,1.1/2,,6-6-3-2,13.3,8.4,4,460(0),,,,[東]上原博之,成塚清志,310.0
3,2,2,タガノエスプレッソ,牡7,60,平沢健治,3:12.6,6,,3-3-7-8,13.4,6.7,3,460(-6),,,,[西]五十嵐忠,八木良司,200.0
4,3,4,キールコネクション,牡7,60,蓑島靖典,3:12.9,1.3/4,,9-9-8-6,13.4,12.7,6,476(0),,,,[東]尾関知人,水上行雄,120.0
5,4,6,ホウオウカーニバル,牡4,59,江田勇亮,3:13.5,3.1/2,,8-8-8-8,13.4,162.9,12,462(-2),,,,[東]稲垣幸雄,小笹芳央,78.0
6,7,11,キングドラゴン,セ6,60,五十嵐雄,3:13.8,1.3/4,,2-2-2-3,13.5,12.1,5,540(+14),,,,[東]藤沢和雄,窪田芳郎,
7,8,14,ワンダープレジール,牡7,60,植野貴也,3:14.0,1.1/2,,10-9-10-6,13.5,3.0,1,466(+4),,,,[西]高柳大輔,山本能成,
8,8,13,オースミベリル,牡5,60,熊沢重文,3:14.1,1/2,,3-5-3-4,13.5,14.5,7,478(-4),,,,[西]荒川義之,オースミ,
9,6,9,ユイノシンドバッド,牡4,59,大江原圭,3:14.8,4,,3-3-6-5,13.5,36.1,8,514(-8),,,,[東]竹内正洋,由井健太郎,
10,3,3,コスモターンブルー,牡4,59,浜野谷憲,3:16.8,大,,12-12-12-12,13.7,43.8,9,522(-6),,,,[東]鈴木伸尋,ビッグレッドファーム,
11,5,7,マリノパシフィカス,牝5,58,上野翔,3:17.3,3,,11-11-11-11,13.7,191.7,13,450(+20),,,,[東]松永康利,矢野まり子,
12,4,5,ラニカイシチー,牡5,60,草野太郎,3:17.7,2.1/2,,1-1-3-10,13.7,49.6,10,474(-4),,,,[東]中野栄治,友駿ホースクラブ,
13,6,10,ソウラセブン,牝4,57,原田和真,3:19.1,8,,13-13-13-13,13.8,261.0,14,450(+10),,,,[東]柄崎孝,村田滋,
14,5,8,グランソード,牡4,59,難波剛健,3:19.3,1.1/4,,14-14-14-14,13.8,85.1,11,562(0),,,,[西]高野友和,ターフ・スポート,
