着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,5,クレッシェンドラヴ,牡5,57,内田博幸,2:00.2,,**,9-8-6-6,35.6,5.3,4,488(0),,,,[東]林徹,広尾レース,"1,841.0"
2,8,9,シンギュラリティ,牡5,57,戸崎圭太,2:00.2,クビ,**,5-5-4-3,35.7,4.1,2,500(+6),,,,[西]松田国英,吉田勝己,736.0
3,7,7,サンティール,牝5,55,三浦皇成,2:00.5,1.1/2,**,6-6-6-6,35.8,8.6,6,484(-4),,,,[東]鹿戸雄一,吉田勝己,463.0
4,4,4,ルーカス,牡4,57,石橋脩,2:00.5,クビ,**,7-7-8-8,35.6,8.2,5,510(+10),,,,[東]堀宣行,シルクレーシング,270.0
5,8,10,レーツェル,牝4,55,藤岡佑介,2:00.8,1.3/4,**,3-3-4-3,36.3,5.1,3,490(+12),,,,[東]伊藤大士,キャロットファーム,182.0
6,3,3,ケンホファヴァルト,牡6,57,勝浦正樹,2:01.0,1.1/4,**,4-3-1-1,37.4,30.8,8,464(-8),,,,[西]森秀行,中西宏彰,
7,1,1,ギブアンドテイク,セ8,57,松岡正海,2:01.1,3/4,**,8-8-8-8,36.3,38.3,9,472(-6),,,,[東]鹿戸雄一,嶋田賢,
8,2,2,オウケンブラック,牡8,57,武藤雅,2:01.7,3.1/2,**,10-10-10-10,36.7,116.1,10,484(+4),,,,[東]田中剛,福井明,
9,7,8,ジェシー,牡4,57,田辺裕信,2:01.8,3/4,**,2-2-2-2,38.1,3.5,1,478(-2),,,,[西]中内田充,キャロットファーム,
10,6,6,ショウナンマルシェ,セ8,57,ミナリク,2:01.9,3/4,**,1-1-3-3,37.8,28.3,7,484(0),,,,[東]古賀史生,国本哲秀,
