着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,6,ダンサール,牝4,54,川田将雅,1:59.4,,**,3-3-3-1,34.3,3.8,2,510(+2),,,,[西]須貝尚介,Ｇ１レーシング,"1,537.1"
2,6,11,モクレレ,牡5,55,戸崎圭太,2:00.0,3.1/2,**,13-13-13-12,34.4,11.8,5,512(-6),,,,[東]国枝栄,金子真人ホールディングス,610.6
3,1,1,フリージングレイン,牡5,56,Ｍ．デム,2:00.0,クビ,**,15-15-6-5,34.7,9.1,4,522(-4),,,,[東]古賀慎明,社台レースホース,385.3
4,4,8,ストロングレヴィル,牡5,54,石橋脩,2:00.0,ハナ,**,9-9-9-8,34.6,6.8,3,492(+4),,,,[東]堀宣行,村木篤,230.0
5,3,5,ローリングタワー,牡5,53,松岡正海,2:00.0,ハナ,**,3-5-4-5,34.8,141.9,15,448(-8),,,,[東]伊藤伸一,本間茂,150.0
6,5,9,ショワドゥロワ,牡5,55,武豊,2:00.0,アタマ,**,10-10-9-9,34.6,17.1,7,508(-2),,,,[東]鹿戸雄一,村野康司,
7,6,12,ルヴォワール,牝5,54,ルメール,2:00.2,1,**,12-12-13-12,34.5,2.4,1,532(+8),,,,[東]手塚貴久,キャロットファーム,
8,2,4,サンティーニ,牡4,54,三浦皇成,2:00.2,ハナ,**,7-7-9-9,34.8,53.7,9,494(0),,,,[西]羽月友彦,ターフ・スポート,
9,8,15,スパイクナード,牝5,51,野中悠太,2:00.2,アタマ,**,14-14-15-12,34.4,74.3,13,432(-16),,,,[西]佐々木晶,前田幸治,
10,7,14,レッドカイザー,セ8,55,松山弘平,2:00.2,ハナ,**,7-7-6-3,34.9,57.3,10,482(+2),,,,[西]寺島良,東京ホースレーシング,
11,1,2,ロジティナ,牡4,55,福永祐一,2:00.2,クビ,**,3-3-4-5,35.0,15.7,6,548(-2),,,,[東]新開幸一,久米田正明,
12,7,13,ベイビーステップ,牡5,55,岩田康誠,2:00.4,1.1/2,**,10-10-9-9,34.9,69.5,12,490(-4),,,,[東]菊川正達,大塚亮一,
13,2,3,マイネルズイーガー,牡5,54,柴田大知,2:00.5,クビ,**,1-1-1-2,35.7,39.6,8,510(0),,,,[東]武藤善則,サラブレッドクラブ・ラフィアン,
14,5,10,フォワードカフェ,牡7,54,池添謙一,2:00.5,クビ,**,2-2-2-3,35.6,61.1,11,526(-4),,,,[東]和田勇介,西川恭子,
15,4,7,セガールモチンモク,セ5,55,宮崎北斗,2:00.6,クビ,**,16-16-16-15,34.6,166.5,16,492(0),,,,[東]粕谷昌央,小田切有一,
中,8,16,マイネルスフェーン,牡5,55,シュタル,,,**,6-5-6-16,,94.2,14,462(+4),,,,[東]武市康男,サラブレッドクラブ・ラフィアン,
