着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,7,プレシャスブルー,牡4,57,服部寿希,2:02.0,,**,13-13-7-4,35.8,2.5,1,438(+10),,,,[東]相沢郁,石瀬浩三,"1,090.6"
2,3,3,ルックスマート,牡3,56,渡辺竜也,2:02.2,1.1/4,**,5-5-5-7,36.6,13.8,6,478(+8),,,,[東]小島茂之,平田修,431.6
3,2,2,ハナザカリ,牝3,54,西村淳也,2:02.3,1/2,**,1-1-1-1,37.9,46.7,8,486(+6),,,,[東]粕谷昌央,岡田壮史,265.8
4,6,9,コスモレリア,牡3,56,義英真,2:02.3,クビ,**,4-4-3-2,37.2,4.9,3,470(-4),,,,[東]奥村武,ビッグレッドファーム,160.0
5,8,13,ジョブックコメン,牝3,54,長谷部駿,2:02.7,2.1/2,**,9-9-7-7,36.6,4.6,2,424(+2),,,,[東]小桧山悟,萩本企画,105.0
6,5,8,イルルーメ,牡3,56,横山武史,2:02.8,1/2,**,11-11-7-4,36.7,9.3,5,492(+4),,,,[東]高市圭二,西森鶴,
7,7,11,ジーナスイート,牝3,54,松木大地,2:02.9,1/2,**,3-3-3-4,37.8,50.3,9,424(+6),,,,[東]青木孝文,シルクレーシング,
8,7,12,カレン,牝4,55,桜井光輔,2:03.1,1.1/2,**,14-14-14-14,35.7,52.9,10,486(+4),,,,[東]伊藤正徳,ミルファーム,
9,1,1,インザサイレンス,牡5,57,木幡巧也,2:03.5,2.1/2,**,10-9-13-12,36.9,35.0,7,484(+4),,,,[東]石栗龍彦,岡田隆寛,
10,4,5,ナスノカツラ,牝3,54,荻野極,2:03.5,ハナ,**,8-8-12-10,37.0,7.2,4,470(+2),,,,[東]矢野英一,那須野牧場,
11,3,4,クラウンマグマ,セ5,57,山本咲希,2:03.8,2,**,12-11-10-9,37.4,130.5,13,456(+10),,,,[東]和田雄二,矢野恭裕,
12,8,14,トウショウビクター,牡5,57,吉井章,2:03.9,クビ,**,2-2-2-2,39.4,54.9,11,472(+6),,,,[東]杉浦宏昭,藤田衛成,
13,4,6,エスカラード,牡5,57,井上敏樹,2:05.5,10,**,5-5-6-10,39.5,103.0,12,482(+12),,,,[東]天間昭一,ノルマンディーサラブレッドレーシング,
14,6,10,ヴァントネール,牝4,55,落合玄太,2:05.7,1.1/2,**,5-7-10-12,39.3,251.8,14,438(-29),,,,[東]石毛善彦,田頭勇貴,
