着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,15,リンシャンカイホウ,牡3,56,ルメール,1:09.3,,**,1-1,35.7,3.0,1,442(+10),,,,[東]田中剛,ＫＴレーシング,750.0
2,7,14,アラスカノオーロラ,牡3,53,野中悠太,1:09.4,3/4,**,8-7,35.0,93.7,13,452(-4),,,,[東]小島茂之,丸山担,300.0
3,2,3,ハイヤーアプシス,牝4,55,Ｃ．デム,1:09.5,3/4,**,5-4,35.4,19.0,8,422(-12),,,,[東]鹿戸雄一,吉田晴哉,190.0
4,3,5,ハウナニ,牝3,54,丸山元気,1:09.6,クビ,**,9-9,35.1,9.8,3,488(-4),,,,[東]手塚貴久,シルクレーシング,110.0
5,8,16,プラトリーナ,牝5,55,池添謙一,1:09.6,クビ,**,6-7,35.4,10.1,4,424(+8),,,,[東]黒岩陽一,サンデーレーシング,75.0
6,5,9,ライレローズ,牝3,54,マーフィ,1:09.7,1/2,**,11-11,35.0,3.0,2,442(+4),,,,[東]古賀慎明,キャロットファーム,
7,5,10,ラヴィソント,牝4,55,的場勇人,1:09.9,1.1/4,**,9-9,35.3,194.6,15,436(+6),,,,[東]加藤和宏,岡田壮史,
8,3,6,アピールバイオ,牝4,54,木幡巧也,1:10.1,1.1/4,**,6-4,35.9,76.8,11,460(+12),,,,[東]牧光二,バイオ,
9,1,2,グッドジュエリー,牝3,54,武豊,1:10.1,ハナ,**,11-11,35.3,11.8,5,448(0),,,,[東]堀井雅広,長谷川光司,
10,1,1,ポンテファブリチオ,牡5,57,アヴドゥ,1:10.3,1.1/4,**,3-2,36.3,28.3,10,514(+4),,,,[東]鹿戸雄一,窪田康志,
11,6,11,サクラベルカント,牡6,57,黛弘人,1:10.3,ハナ,**,16-14,35.1,92.2,12,538(+10),,,,[東]尾関知人,さくらコマース,
12,2,4,グットクルサマー,セ3,56,戸崎圭太,1:10.8,3,**,14-14,35.8,16.3,6,478(-12),,,,[東]国枝栄,アフロｉｎＥｌＰａｓｏ,
13,6,12,ゴールデンビコー,牝3,53,藤田菜七,1:11.3,3,**,11-13,36.5,129.7,14,434(-15),,,,[東]根本康広,村山忠弘,
14,4,8,ルア,牝4,55,丸田恭介,1:11.6,2,**,3-4,37.6,21.8,9,484(+6),,,,[東]高橋裕,榊原浩一,
15,4,7,キングドンドルマ,牡3,56,松岡正海,1:11.6,クビ,**,2-2,37.7,16.9,7,466(+10),,,,[東]伊藤伸一,田頭勇貴,
16,7,13,サンモントレー,牝4,54,武藤雅,1:11.9,1.1/2,**,14-16,36.9,329.4,16,438(+15),,,,[東]加藤和宏,加藤ステーブル,
