着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,7,ライラックカラー,牡3,56,ビュイッ,1:33.1,,**,12-12-10,34.3,2.4,1,454(-2),,,,[東]藤沢和雄,山本英俊,"1,050.0"
2,6,9,アイスフィヨルド,牡3,56,三浦皇成,1:33.2,1/2,**,6-8-8,34.7,4.2,2,446(-4),,,,[東]武藤善則,佐々木雄二,420.0
3,3,3,エルプシャフト,牡5,57,モレイラ,1:33.2,アタマ,**,2-3-4,35.2,4.6,3,454(-4),,,,[西]中竹和也,サンデーレーシング,260.0
4,8,12,アドマイヤシナイ,牡4,57,田辺裕信,1:33.3,3/4,**,9-9-5,34.7,11.8,4,472(+6),,,,[東]上原博之,近藤利一,160.0
5,7,11,サンクロワ,牡5,57,内田博幸,1:33.4,3/4,**,5-3-2,35.4,27.1,7,470(+2),,,,[東]斎藤誠,Ｇ１レーシング,105.0
6,8,13,ベストリゾート,牡4,57,北村宏司,1:33.6,1.1/2,**,10-5-5,35.3,45.6,11,486(+2),,,,[東]木村哲也,保坂和孝,
7,7,10,ドウディ,牡4,57,丸山元気,1:33.7,クビ,**,4-5-5,35.5,44.6,10,488(-2),,,,[東]佐藤吉勝,ｅ馬主組合,
8,2,2,ペルソナリテ,牝5,55,柴田大知,1:33.8,3/4,**,6-5-8,35.5,33.5,9,444(+2),,,,[東]相沢郁,サラブレッドクラブ・ラフィアン,
9,5,6,トーホウアイレス,牝4,55,蛯名正義,1:34.2,2.1/2,**,12-10-11,35.5,28.5,8,480(+2),,,,[東]田中清隆,東豊物産,
10,1,1,ヴェアリアスサマー,牡7,54,野中悠太,1:34.4,3/4,**,1-1-1,36.6,17.0,6,512(+12),,,,[東]伊藤大士,小林秀樹,
11,4,4,インシュラー,セ4,57,戸崎圭太,1:34.4,アタマ,**,2-2-2,36.5,12.3,5,456(+2),,,,[東]宗像義忠,シルクレーシング,
12,6,8,ピナクルズ,セ5,54,木幡育也,1:35.1,4,**,10-12-11,36.3,117.9,12,510(-4),,,,[東]大江原哲,ライオンレースホース,
13,4,5,ダイワドレッサー,牝5,55,石川裕紀,1:35.8,4,**,6-10-13,37.1,192.5,13,466(-6),,,,[東]鹿戸雄一,大城敬三,
