着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,5,サートゥルナーリア,牡2,55,Ｍ．デム,2:01.6,,**,2-2-3-4,35.3,1.8,1,500(+12),,,,[西]中竹和也,キャロットファーム,"7,096.6"
2,6,8,アドマイヤジャスタ,牡2,55,ルメール,2:01.8,1.1/2,**,2-2-2-2,35.6,6.2,2,504(+4),,,,[西]須貝尚介,近藤利一,"2,827.6"
3,1,1,ニシノデイジー,牡2,55,勝浦正樹,2:01.9,3/4,**,4-4-6-9,35.3,6.6,3,490(+4),,,,[東]高木登,西山茂行,"1,813.8"
4,8,13,コスモカレンドゥラ,牡2,55,戸崎圭太,2:02.2,1.1/2,**,1-1-1-1,36.1,41.6,8,444(+2),,,,[東]田中博康,ビッグレッドファーム,"1,100.0"
5,2,2,ブレイキングドーン,牡2,55,福永祐一,2:02.2,ハナ,**,6-6-3-2,35.9,9.9,4,494(+6),,,,[西]中竹和也,前田幸貴,700.0
6,7,11,ヴァンドギャルド,牡2,55,Ｃ．デム,2:02.2,アタマ,**,12-11-10-7,35.4,10.4,5,466(+6),,,,[西]藤原英昭,社台レースホース,
7,4,4,ヒルノダカール,牡2,55,松田大作,2:02.3,1/2,**,6-6-5-4,35.8,68.7,9,520(+8),,,,[西]北出成人,ヒルノ,
8,3,3,キングリスティア,牡2,55,内田博幸,2:02.3,ハナ,**,13-13-13-10,35.3,24.4,6,506(+4),,,,[西]河内洋,廣崎利洋,
9,5,7,ミッキーブラック,牡2,55,マーフィ,2:02.7,2.1/2,**,10-10-6-7,36.1,35.8,7,476(+4),,,,[西]音無秀孝,野田みづき,
10,7,10,マードレヴォイス,牡2,55,三浦皇成,2:02.9,1.1/2,**,11-11-9-10,36.2,436.3,13,460(0),,,,[東]田村康仁,ディアレストクラブ,
11,6,9,ジャストアジゴロ,牡2,55,田辺裕信,2:03.1,1.1/4,**,8-8-6-4,36.5,70.3,10,450(+4),,,,[東]大和田成,原禮子,
12,5,6,ハクサンタイヨウ,牡2,55,松岡正海,2:03.5,2.1/2,**,8-8-10-12,36.7,430.9,12,476(+2),,,,[東]浅野洋一,篠崎恒雄,
13,8,12,タニノドラマ,牡2,55,池添謙一,2:05.9,大,**,4-4-10-13,39.1,171.0,11,428(+4),,,,[西]松田国英,谷水雄三,
