着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,16,ビッザーロ,牝4,55,森泰斗,1:55.4,,**,1-1-1-1,38.4,4.1,2,552(-10),,,,[東]奥村武,ラ・メール,750.0
2,2,3,ランニングウインド,牡4,57,三浦皇成,1:56.1,4,**,14-14-8-4,38.4,6.3,4,484(+6),,,,[東]中川公成,島川隆哉,300.0
3,5,10,ギガバッケン,牡3,56,大野拓弥,1:56.1,ハナ,**,2-2-2-2,38.9,3.8,1,554(+10),,,,[東]中川公成,ノルマンディーサラブレッドレーシング,190.0
4,1,1,ディーエスバズーカ,牡3,56,勝浦正樹,1:56.4,2,**,10-10-12-11,38.5,41.8,13,506(+10),,,,[東]藤原辰雄,秋谷壽之,110.0
5,8,15,マイネルレンカ,牡4,56,藤田菜七,1:56.5,クビ,**,4-4-2-2,39.3,29.3,10,464(+10),,,,[東]堀井雅広,サラブレッドクラブ・ラフィアン,75.0
6,4,8,ブレイブウォリアー,牡4,57,武士沢友,1:56.7,1.1/4,**,6-6-5-4,39.2,66.0,14,490(+6),,,,[東]小桧山悟,谷口祐人,
7,7,13,ラスティユース,牡3,56,田中勝春,1:56.7,アタマ,**,7-7-11-13,38.9,6.0,3,480(+2),,,,[東]松永康利,小林竜太郎,
8,3,6,ヴァローレネロ,牡3,55,木幡巧也,1:57.1,2.1/2,**,10-10-12-7,39.1,174.1,16,444(-4),,,,[東]牧光二,程田真司,
9,6,11,シールート,牡3,56,内田博幸,1:57.1,アタマ,**,16-15-14-14,38.9,18.7,7,504(+6),,,,[東]古賀慎明,ゴドルフィン,
10,6,12,ゲームチェンジャー,牡3,56,石川裕紀,1:57.2,クビ,**,15-15-14-16,38.9,24.7,8,504(-2),,,,[東]小西一男,明栄商事,
11,5,9,ユキノアンビシャス,牡3,53,木幡育也,1:57.2,アタマ,**,7-7-8-11,39.6,34.7,11,484(-2),,,,[東]新開幸一,井上基之,
12,2,4,ヤマノグラップル,牡3,56,嘉藤貴行,1:57.3,1/2,**,2-2-2-4,40.1,125.8,15,478(+12),,,,[東]田中清隆,澤村敏雄,
13,4,7,トモジャヴァリ,牡4,57,津村明秀,1:57.3,ハナ,**,7-9-8-7,39.6,11.0,5,474(+8),,,,[東]鈴木伸尋,吉冨学,
14,3,5,ブルーオラーリオ,牡4,57,丹内祐次,1:57.5,1.1/4,**,12-12-14-14,39.3,38.4,12,460(+4),,,,[東]柴田政人,ＹＧＧホースクラブ,
15,7,14,ディライトラッシュ,牡4,57,蛯名正義,1:57.7,1.1/2,**,13-12-5-7,40.3,28.3,9,500(0),,,,[東]堀井雅広,ノルマンディーサラブレッドレーシング,
16,1,2,トップホライゾン,牡3,56,柴田大知,1:58.7,6,**,4-4-5-7,41.3,16.4,6,498(+2),,,,[東]萱野浩二,紅露純,
