着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,11,リッジマン,牡5,56,蛯名正義,3:45.2,,**,5-5-4-4,35.7,3.9,1,446(-2),,,,[西]庄野靖志,辻牧場,"6,299.4"
2,7,12,アドマイヤエイカン,牡5,56,田辺裕信,3:45.6,2.1/2,**,3-3-3-2,36.3,4.1,2,508(+2),,,,[西]須貝尚介,近藤利一,"2,528.4"
3,3,3,モンドインテロ,牡6,56,ビュイッ,3:45.6,クビ,**,3-3-4-4,36.2,4.9,4,490(+6),,,,[東]手塚貴久,シルクレーシング,"1,614.2"
4,5,8,マサハヤダイヤ,牡5,56,大野拓弥,3:45.9,2,**,10-10-10-9,35.4,41.6,9,474(-12),,,,[西]今野貞一,中村政夫,930.0
5,8,14,アルター,セ6,56,石川裕紀,3:46.0,クビ,**,6-6-6-6,36.2,75.6,11,520(0),,,,[東]古賀慎明,吉田勝己,620.0
6,5,7,ララエクラテール,牡6,56,戸崎圭太,3:46.3,2,**,10-10-9-9,36.1,9.4,5,430(+2),,,,[西]今野貞一,フジイ興産,
7,3,4,コウキチョウサン,牡5,56,北村宏司,3:46.4,クビ,**,6-7-7-6,36.5,10.5,6,462(+8),,,,[東]和田正一,チョウサン,
8,8,13,メドウラーク,牡7,56,丸田恭介,3:46.4,ハナ,**,8-8-8-8,36.4,26.4,7,488(-2),,,,[西]橋田満,吉田勝己,
9,6,10,マイネルミラノ,牡8,56,柴田大知,3:46.8,2.1/2,**,12-12-10-11,36.4,44.2,10,492(+8),,,,[東]相沢郁,サラブレッドクラブ・ラフィアン,
10,6,9,ネイチャーレット,牡5,56,野中悠太,3:47.2,2.1/2,**,13-12-13-12,36.4,182.3,12,470(+4),,,,[東]根本康広,井上修一,
11,2,2,ヴォージュ,牡5,56,丸山元気,3:47.6,2.1/2,**,2-2-2-1,38.5,4.7,3,512(0),,,,[西]西村真幸,杉山忠国,
12,4,6,カレンラストショー,牡6,56,内田博幸,3:47.7,1/2,**,1-1-1-2,38.6,26.8,8,442(-4),,,,[西]橋口慎介,鈴木隆司,
13,4,5,トウシンモンステラ,牡8,56,三浦皇成,3:49.3,10,**,8-9-10-13,38.9,184.4,13,480(+4),,,,[西]村山明,サトー,
取,1,1,アルバート,牡7,57,モレイラ,,,**,,,---,,計不,,,,[東]堀宣行,林正道,
