着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,14,ディアンドル,牝2,55,マーフィ,1:08.5,,**,2-2,34.9,1.7,1,492(+4),,,,[西]奥村豊,シルクレーシング,"1,635.0"
2,5,8,ルマーカーブル,牡2,55,三浦皇成,1:08.8,2,**,1-1,35.3,68.3,8,516(+14),,,,[東]南田美知,伊達敏明,650.0
3,7,12,マイネルアルケミー,牡2,55,柴田大知,1:08.9,1/2,**,3-3,35.1,6.6,2,462(0),,,,[東]栗田博憲,サラブレッドクラブ・ラフィアン,405.0
4,1,1,イメル,牡2,55,戸崎圭太,1:08.9,クビ,**,5-4,35.0,10.5,6,470(-4),,,,[西]音無秀孝,吉澤克己,240.0
5,4,5,デンバーテソーロ,牝2,54,田辺裕信,1:09.0,1/2,**,6-7,35.0,10.2,5,454(+7),,,,[東]栗田徹,了徳寺健二ホールディングス,160.0
6,2,2,ヤマチョウヴォイス,牡2,55,石川裕紀,1:09.2,1.1/4,**,8-7,34.9,31.5,7,444(0),,,,[東]相沢郁,長谷川彰,
7,4,6,ウィンターリリー,牝2,55,津村明秀,1:09.7,3,**,9-9,34.8,8.4,4,436(0),,,,[東]岩戸孝樹,田頭勇貴,
8,6,9,マーマレードガール,牝2,54,松岡正海,1:09.8,3/4,**,3-4,36.0,71.1,9,456(+4),,,,[東]中野栄治,ビッグレッドファーム,
9,5,7,ジャスティン,牡2,55,内田博幸,1:09.9,クビ,**,6-4,35.9,7.8,3,480(-6),,,,[西]矢作芳人,小田吉男,
10,8,13,マイネルエイブ,牡2,55,丹内祐次,1:10.3,2.1/2,**,9-10,35.4,83.9,10,476(-4),,,,[西]西園正都,サラブレッドクラブ・ラフィアン,
11,3,4,ゴーアブロード,牡2,55,嶋田純次,1:11.1,5,**,13-13,35.6,707.5,13,502(-10),,,,[東]大江原哲,ミルファーム,
12,3,3,リンノティアラ,牝2,54,柴山雄一,1:11.2,1/2,**,11-11,35.9,613.8,12,414(0),,,,[東]中野栄治,谷口祐人,
13,7,11,ラウズアップ,牡2,55,岩部純二,1:11.3,1/2,**,13-13,35.8,475.2,11,412(-4),,,,[東]萱野浩二,田頭勇貴,
14,6,10,ツェービガニリニ,セ2,55,嘉藤貴行,1:11.8,3,**,11-11,36.5,732.3,14,484(-8),,,,[東]岩戸孝樹,ミルファーム,
