着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,1,レッドアネラ,牝3,54,ルメール,1:11.3,,**,1-1,38.4,2.0,1,496(+10),,,,[東]加藤征弘,東京ホースレーシング,750.0
2,8,16,ランパク,牡3,56,三浦皇成,1:11.7,2.1/2,**,5-5,38.2,4.2,2,498(+8),,,,[東]高木登,一村哲也,300.0
3,6,12,ウエスタンボルト,セ5,57,田中勝春,1:12.1,2.1/2,**,12-10,38.0,28.0,7,480(+10),,,,[東]小野次郎,西川賢,190.0
4,4,7,コスモビスティー,牡3,56,黛弘人,1:12.2,クビ,**,10-10,38.2,8.1,3,484(+4),,,,[東]松山将樹,岡田繁幸,110.0
5,7,14,ノボベイビー,牡3,56,内田博幸,1:12.3,3/4,**,3-2,39.1,12.1,5,478(-4),,,,[東]天間昭一,ＬＳ．Ｍ,75.0
6,5,10,ホーカスポーカス,牡3,56,丸山元気,1:12.4,1/2,**,8-8,38.7,9.3,4,432(+6),,,,[東]根本康広,平賀久枝,
7,1,2,ファインダッシュ,牡6,57,大野拓弥,1:12.4,ハナ,**,16-16,37.2,46.2,11,512(-10),,,,[東]的場均,井山登,
8,3,5,ブランオラージュ,牡4,57,勝浦正樹,1:12.4,アタマ,**,5-5,38.9,20.0,6,458(+22),,,,[東]田村康仁,ディアレストクラブ,
9,6,11,トウショウスレッジ,牡5,55,横山武史,1:12.5,3/4,**,14-13,37.9,276.3,15,494(+12),,,,[東]栗田博憲,藤田衛成,
10,8,15,サトノユニゾン,セ3,56,北村宏司,1:12.6,1/2,**,8-8,38.9,44.7,9,494(+8),,,,[東]古賀慎明,サトミホースカンパニー,
11,2,4,ペイシャディア,牝3,53,荻野極,1:13.0,2.1/2,**,2-2,40.0,74.6,12,426(+2),,,,[東]土田稔,北所直人,
12,5,9,マイネルレヴリー,牡3,56,柴田大知,1:13.2,1,**,10-12,39.2,205.6,13,466(-2),,,,[東]栗田博憲,サラブレッドクラブ・ラフィアン,
13,3,6,カシノクオーレ,牝3,54,西田雄一,1:13.3,3/4,**,14-13,38.8,295.1,16,474(+10),,,,[東]天間昭一,柏木務,
14,2,3,ディアバビアナ,牝3,54,戸崎圭太,1:14.0,4,**,3-2,40.9,45.4,10,478(+10),,,,[東]高橋裕,ディアレストクラブ,
15,7,13,セグレートシチー,牡3,56,Ｃ．デム,1:14.1,1/2,**,5-7,40.7,31.0,8,510(0),,,,[東]伊藤圭三,友駿ホースクラブ,
16,4,8,ライクアスター,牝3,51,野中悠太,1:14.9,5,**,13-15,40.7,242.4,14,450(-9),,,,[東]伊藤正徳,坂田行夫,
