着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,12,ロードゴラッソ,牡3,56,松木大地,1:53.4,,**,5-5-5-6,40.2,8.3,4,468(+4),,,,[西]藤岡健一,ロードホースクラブ,"1,540.6"
2,7,11,パレスハングリー,牝4,55,木幡巧也,1:53.6,1.1/4,**,6-6-5-2,40.4,13.2,6,482(+2),,,,[東]大江原哲,西村豊,611.6
3,5,7,マルヨシャバーリー,牡4,57,落合玄太,1:53.6,クビ,**,9-9-8-8,40.0,10.1,5,484(-2),,,,[西]牧田和弥,野村春行,385.8
4,3,4,ダイワインパルス,牡6,57,横山武史,1:54.2,3.1/2,**,10-10-10-8,40.0,5.6,2,494(+8),,,,[東]宗像義忠,大城敬三,230.0
5,4,6,シゲルコング,牡4,57,荻野極,1:54.3,1/2,**,1-1-1-1,41.4,38.6,10,504(-6),,,,[西]大橋勇樹,森中蕃,150.0
6,1,1,マイウェイアムール,牝3,54,山本咲希,1:54.3,アタマ,**,4-4-3-2,41.2,21.9,8,482(+4),,,,[西]矢作芳人,田畑利彦,
7,2,2,インザバブル,牡5,57,服部寿希,1:54.3,アタマ,**,6-6-8-6,40.8,13.7,7,494(+4),,,,[東]新開幸一,Ｇ１レーシング,
8,6,9,ダノンフォワード,牡3,56,義英真,1:54.4,クビ,**,2-2-2-2,41.4,2.3,1,460(+4),,,,[西]藤原英昭,ダノックス,
9,8,14,プッシュアゲン,牡5,57,桜井光輔,1:54.6,1.1/4,**,11-11-11-11,39.9,100.1,12,514(+8),,,,[東]中野栄治,浅川皓司,
10,5,8,アンプラグド,セ7,57,井上敏樹,1:54.6,ハナ,**,12-12-12-11,39.7,27.3,9,508(+4),,,,[東]大和田成,諸江幸祐,
11,3,3,ウイントリニティー,牡4,57,長谷部駿,1:55.3,4,**,12-13-14-13,40.1,200.0,14,494(+2),,,,[東]高橋祥泰,ウイン,
12,6,10,ダークネブラス,牡6,57,渡辺竜也,1:55.4,1/2,**,6-6-7-8,42.0,48.4,11,484(+8),,,,[東]鹿戸雄一,サンデーレーシング,
13,4,5,ボーントゥレイン,牡5,57,吉井章,1:55.6,1.1/4,**,14-14-13-13,40.5,114.0,13,516(-2),,,,[東]中舘英二,窪田康志,
14,8,13,ビッザーロ,牝4,55,西村淳也,1:56.4,5,**,2-2-3-2,43.3,8.2,3,548(-4),,,,[東]奥村武,ラ・メール,
