着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,15,ショーンガウアー,牡3,56,ビュイッ,1:56.1,,**,2-2-2-2,39.3,1.8,1,508(+14),,,,[東]木村哲也,キャロットファーム,750.0
2,3,6,アルーフクライ,牡4,57,Ｃ．デム,1:56.3,1.1/2,**,7-6-6-3,39.2,14.7,5,486(+20),,,,[東]宗像義忠,社台レースホース,300.0
3,6,12,ダウンザライン,牡4,57,横山典弘,1:56.4,1/2,**,11-11-9-9,38.7,9.3,3,476(+10),,,,[東]小野次郎,Ｂａｓｉｃ,190.0
4,1,2,トーセンゼロス,牡3,56,アヴドゥ,1:56.5,クビ,**,1-1-1-1,39.8,15.1,6,476(+14),,,,[東]池上昌和,島川隆哉,110.0
5,2,3,ヒロノワカムシャ,セ4,57,川島信二,1:56.5,クビ,**,16-16-15-14,38.0,215.3,12,478(+6),,,,[東]柴田政人,小野博郷,75.0
6,6,11,クリップスプリンガ,牡4,57,嘉藤貴行,1:56.8,1.3/4,**,4-4-4-3,39.8,20.5,8,448(+2),,,,[東]岩戸孝樹,山下良子,
7,8,16,グラスブルース,牡4,56,木幡巧也,1:56.9,3/4,**,7-8-4-5,39.9,15.7,7,518(+8),,,,[東]牧光二,半沢,
8,4,7,カガスター,牡3,56,戸崎圭太,1:57.0,3/4,**,12-11-13-10,39.0,11.2,4,452(0),,,,[東]高市圭二,香川憲次,
9,3,5,ナスノカンザン,牡4,57,内田博幸,1:57.9,5,**,14-13-9-10,40.2,4.1,2,512(+2),,,,[東]小笠倫弘,那須野牧場,
10,1,1,デルマアブサン,牡3,56,村田一誠,1:57.9,クビ,**,9-9-12-13,40.0,322.7,15,468(+8),,,,[東]藤原辰雄,浅沼廣幸,
11,7,13,フジノナデシコ,牝5,55,伊藤工真,1:58.2,1.3/4,**,9-9-8-7,40.8,266.6,14,492(+2),,,,[東]林徹,藤澤眞佐子,
12,5,9,スマイルプリティ,牝4,52,木幡育也,1:58.2,アタマ,**,6-6-9-10,40.6,250.6,13,466(0),,,,[東]本間忍,臼倉勲,
13,2,4,ラインアストリア,牝3,53,武藤雅,1:58.4,1.1/4,**,3-3-6-7,41.2,332.3,16,480(0),,,,[東]水野貴広,大澤繁昌,
14,5,10,スマートサクソン,牝4,55,四位洋文,1:58.4,ハナ,**,15-15-14-15,40.1,145.8,9,504(+8),,,,[東]古賀史生,大川徹,
15,4,8,スターオンザヒル,牡3,56,武士沢友,1:58.5,3/4,**,13-13-16-16,39.9,184.0,11,494(+10),,,,[東]南田美知,飯田総一郎,
16,7,14,ソールライト,牡3,56,松岡正海,1:58.6,クビ,**,5-5-3-5,41.7,181.1,10,490(+4),,,,[東]蛯名利弘,畑佐博,
