着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,8,シャインヴィットゥ,牡4,57,田中勝春,1:09.9,,**,2-2,36.4,20.5,8,492(0),,,,[東]小野次郎,皆川博文,"1,854.3"
2,1,1,スビールアスール,牝4,55,大野拓弥,1:10.0,3/4,**,1-1,36.6,3.9,1,492(+6),,,,[東]武藤善則,アスール,739.8
3,7,14,オーヴァーライト,牡3,56,マーフィ,1:10.2,1.1/2,**,5-4,36.4,7.1,4,504(0),,,,[東]手塚貴久,サンデーレーシング,464.9
4,4,7,ルッジェーロ,牡3,56,戸崎圭太,1:10.3,クビ,**,11-9,35.9,8.0,5,524(+12),,,,[東]鹿戸雄一,村木隆,270.0
5,3,6,アスタースウィング,牡4,57,三浦皇成,1:10.3,クビ,**,2-3,36.7,14.2,6,516(+4),,,,[西]中竹和也,加藤久枝,182.0
6,8,15,タガノヴィッター,牡5,57,ボウマン,1:10.6,1.3/4,**,8-6,36.4,4.3,2,514(0),,,,[西]牧浦充徳,八木良司,
7,3,5,ガンジー,牡7,57,内田博幸,1:10.6,クビ,**,4-4,36.9,57.2,13,512(+2),,,,[西]宮本博,岡浩二,
8,5,10,アシャカダイキ,牝4,55,武豊,1:10.7,1/2,**,7-6,36.7,24.0,9,490(-2),,,,[東]鈴木伸尋,吉冨学,
9,7,13,モアニケアラ,牝6,55,横山典弘,1:10.9,1,**,14-13,36.3,55.8,12,466(0),,,,[西]松永幹夫,名古屋友豊,
10,6,11,クライシス,牡5,57,北村宏司,1:11.0,1/2,**,14-13,36.4,18.8,7,482(-8),,,,[西]鮫島一歩,前田幸治,
11,6,12,ビックリシタナモー,牡4,57,Ｍ．デム,1:11.2,1,**,11-11,36.8,5.5,3,512(+8),,,,[西]音無秀孝,小田切有一,
12,5,9,エメラルエナジー,牡6,57,石川裕紀,1:11.2,ハナ,**,14-13,36.5,97.0,14,510(+8),,,,[東]相沢郁,高橋勉,
13,2,3,スリラーインマニラ,セ5,57,松岡正海,1:11.8,3.1/2,**,5-6,37.9,205.5,15,450(+2),,,,[東]武井亮,古賀慎一,
14,2,4,ウエスタンラムール,牡6,57,的場勇人,1:11.9,1/2,**,8-11,37.7,361.7,16,468(-4),,,,[東]的場均,西川賢,
15,8,16,プリサイスエース,牡7,57,池添謙一,1:12.1,1.1/4,**,11-13,37.7,41.3,11,514(0),,,,[東]奥村武,井山登,
16,1,2,クードラパン,牝5,55,岩田康誠,1:12.2,3/4,**,10-9,37.9,37.8,10,508(+4),,,,[東]久保田貴,シルクレーシング,
