着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,5,アルベルティーヌ,牝3,54,アヴドゥ,1:10.3,,**,5-3,36.4,33.7,7,442(+14),,,,[東]栗田徹,村野康司,750.0
2,4,8,シスル,牝3,54,大野拓弥,1:10.6,1.3/4,**,2-2,36.9,8.9,3,502(+20),,,,[東]新開幸一,中村祐子,300.0
3,6,11,ダノンチャンス,セ4,57,津村明秀,1:10.7,3/4,**,1-1,37.1,1.8,1,498(-4),,,,[東]田中博康,ダノックス,190.0
4,1,2,アストロローグ,セ3,53,野中悠太,1:11.1,2.1/2,**,7-6,36.9,56.8,10,492(-8),,,,[東]武井亮,ヒダカ・ブリーダーズ・ユニオン,110.0
5,8,16,シゲルベンガルトラ,牡4,57,横山典弘,1:11.6,3,**,2-3,37.9,3.5,2,478(-2),,,,[東]和田勇介,森中蕃,75.0
6,5,9,ココロノイコロ,牡3,56,黛弘人,1:11.8,1.1/4,**,2-3,38.1,20.7,6,454(+8),,,,[東]高橋祥泰,海谷幸司,
7,7,13,カタナ,牡3,56,松岡正海,1:11.8,クビ,**,6-6,37.7,15.0,4,494(+16),,,,[東]上原博之,ＫＴレーシング,
8,6,12,フロースヒルデ,牝3,52,横山武史,1:11.9,クビ,**,15-13,36.9,189.2,12,436(-22),,,,[東]南田美知,宮川保,
9,3,6,スマートアムール,牝4,55,武士沢友,1:12.0,3/4,**,7-8,37.8,47.7,9,458(+4),,,,[東]粕谷昌央,大川徹,
10,7,14,ヤマニンリュシオル,牝3,54,伊藤工真,1:12.4,2.1/2,**,11-10,37.7,192.7,13,484(+16),,,,[東]蛯名利弘,土井肇,
11,4,7,リバティークイーン,牝5,54,武藤雅,1:12.4,アタマ,**,13-13,37.6,35.4,8,476(-3),,,,[東]栗田博憲,平川浩之,
12,2,3,ディーズエフォート,牝3,53,藤田菜七,1:12.6,1.1/4,**,9-10,38.2,73.0,11,462(-14),,,,[東]堀井雅広,浜本牧場,
13,8,15,ノヴィア,牝3,54,マーフィ,1:12.8,1.1/2,**,9-9,38.4,15.3,5,488(+6),,,,[東]加藤征弘,ゴドルフィン,
14,5,10,クラウンエンジニア,牡3,55,木幡巧也,1:12.9,クビ,**,11-10,38.3,606.3,16,496(+12),,,,[東]田島俊明,矢野恭裕,
15,1,1,キフジン,牝3,51,木幡育也,1:13.1,1.1/4,**,16-16,37.9,428.0,15,388(+8),,,,[東]石毛善彦,阿部東亜子,
16,2,4,カープギャル,牝3,54,江田照男,1:13.2,1/2,**,13-13,38.4,357.2,14,468(+7),,,,[東]蛯名利弘,西村憲人,
