着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,11,ヤマチョウヴォイス,牡2,55,石川裕紀,1:09.5,,**,2-2,35.8,4.4,1,444(+2),,,,[東]相沢郁,長谷川彰,500.0
2,5,10,ニシノドレッシー,牝2,54,勝浦正樹,1:09.5,クビ,**,7-7,35.2,29.0,9,428(+2),,,,[東]的場均,西山茂行,200.0
3,2,3,チルノ,牝2,54,伊藤工真,1:09.6,クビ,**,13-13,34.7,9.4,6,424(+2),,,,[東]金成貴史,レッドマジック,130.0
4,8,16,ウィローグラウス,牝2,54,丹内祐次,1:09.6,アタマ,**,11-10,34.9,62.4,11,440(+20),,,,[東]萱野浩二,サラブレッドクラブ・ラフィアン,75.0
5,3,5,マノラム,牝2,51,野中悠太,1:09.7,3/4,**,1-1,36.1,27.0,8,402(+4),,,,[東]池上昌和,岡田牧雄,50.0
6,4,7,ピュアヒカリ,牡2,55,北村友一,1:09.8,1/2,**,9-7,35.4,5.8,3,442(+6),,,,[東]竹内正洋,鶴見芳子,
7,2,4,リュウグウヒメ,牝2,52,藤田菜七,1:09.8,クビ,**,4-4,35.8,6.2,4,438(+2),,,,[東]武井亮,深澤朝房,
8,6,12,チェインドレディー,牝2,54,柴田大知,1:09.9,クビ,**,3-3,36.0,15.0,7,408(-2),,,,[東]中野栄治,ブルースターズファーム,
9,4,8,シャウエン,牝2,54,大野拓弥,1:09.9,ハナ,**,7-7,35.6,5.3,2,468(0),,,,[東]石毛善彦,ミルファーム,
10,8,15,ナムラガンマン,牡2,55,丸山元気,1:09.9,アタマ,**,6-6,35.8,29.9,10,478(+6),,,,[東]谷原義明,奈村信重,
11,1,1,フルオブドリームズ,牝2,54,田辺裕信,1:10.1,1,**,11-11,35.4,8.0,5,436(0),,,,[東]高木登,岡田牧雄,
12,7,13,サプライズレター,牝2,54,嶋田純次,1:10.3,1.1/4,**,15-14,35.2,139.1,12,408(+2),,,,[東]佐藤吉勝,熊坂俊一,
13,3,6,イデアノオモイ,牝2,54,蛯名正義,1:10.5,1.1/4,**,16-16,35.3,203.1,13,426(-4),,,,[東]柄崎孝,益田修一,
14,7,14,ネローネ,牡2,55,丸田恭介,1:10.6,3/4,**,13-14,35.6,271.4,14,446(+26),,,,[東]和田雄二,門野重雄,
15,5,9,ナツノトビラ,牝2,51,木幡育也,1:10.8,1.1/4,**,10-11,36.2,293.5,15,438(+12),,,,[東]杉浦宏昭,堀口晴男,
16,1,2,ケンブリッジウィズ,牝2,52,菊沢一樹,1:11.6,5,**,4-4,37.6,371.9,16,420(-10),,,,[東]石栗龍彦,中西宏彰,
