着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,11,ルックトゥワイス,牡5,57,戸崎圭太,2:32.7,,**,5-5-4-4,35.9,2.0,1,448(+2),,,,[西]藤原英昭,飯塚知一,"1,848.7"
2,6,8,フェイズベロシティ,牝5,53,北村宏司,2:33.2,3,**,10-9-9-11,35.9,16.0,7,462(+8),,,,[東]萩原清,池谷誠一,738.2
3,4,4,グランドサッシュ,牡7,54,津村明秀,2:33.4,1.1/4,**,11-11-9-10,36.1,15.5,6,474(+10),,,,[東]武市康男,シルクレーシング,464.1
4,4,5,ケンホファヴァルト,牡5,56,三浦皇成,2:33.4,クビ,**,1-1-1-1,37.2,9.2,5,470(0),,,,[西]森秀行,中西宏彰,270.0
5,7,10,エクセレントミスズ,牡5,54,横山典弘,2:33.5,3/4,**,9-9-7-8,36.5,27.3,9,456(-8),,,,[西]藤沢則雄,永井啓弍,182.0
6,3,3,マイネルカレッツァ,牡6,54,柴田大知,2:33.6,クビ,**,2-2-2-3,37.2,65.7,11,520(+14),,,,[東]中舘英二,サラブレッドクラブ・ラフィアン,
7,2,2,レジェンドセラー,セ4,57,マーフィ,2:33.6,アタマ,**,8-8-8-8,36.5,7.4,3,530(-4),,,,[東]木村哲也,Ｇ１レーシング,
8,8,12,メイショウキトラ,牡7,52,蛯名正義,2:33.7,1/2,**,3-3-2-2,37.2,25.8,8,498(-2),,,,[西]牧浦充徳,松本好雄,
9,5,6,ゴールドフラッグ,牡3,53,内田博幸,2:33.7,アタマ,**,13-12-9-4,36.4,6.2,2,506(+2),,,,[西]須貝尚介,小林英一ホールディングス,
10,6,9,ウインブルーローズ,牡6,52,丹内祐次,2:33.7,ハナ,**,6-6-4-4,36.9,189.6,12,492(-6),,,,[東]高橋祥泰,ウイン,
11,1,1,デルマサリーチャン,牝7,50,藤田菜七,2:34.4,4,**,6-6-4-7,37.6,54.0,10,496(-8),,,,[東]堀井雅広,浅沼廣幸,
12,5,7,ヤマカツポセイドン,牡9,52,石川裕紀,2:34.9,3,**,12-12-13-12,36.6,297.8,13,466(-6),,,,[西]大根田裕,山田和夫,
13,8,13,プライムセラー,セ5,55,アヴドゥ,2:38.5,大,**,3-3-12-13,41.0,8.4,4,536(+28),,,,[東]和田正一,サンデーレーシング,
