着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,8,クレッシェンドラヴ,牡4,57,内田博幸,2:00.8,,**,8-7-6-4,34.9,8.3,5,484(0),,,,[東]林徹,広尾レース,"1,527.3"
2,5,5,ウインイクシード,牡4,57,三浦皇成,2:01.2,2.1/2,**,3-3-2-2,35.6,6.8,4,486(+4),,,,[東]鈴木伸尋,ウイン,607.8
3,7,10,ショワドゥロワ,牡4,57,石川裕紀,2:01.2,クビ,**,5-5-5-4,35.4,30.6,8,506(+2),,,,[東]鹿戸雄一,村野康司,383.9
4,7,9,フリージングレイン,牡4,57,戸崎圭太,2:01.4,1.1/4,**,10-10-8-7,35.3,3.2,1,522(+4),,,,[東]古賀慎明,社台レースホース,230.0
5,5,6,ローリングタワー,牡4,57,宮崎北斗,2:01.6,1,**,6-7-8-9,35.5,178.1,11,456(+2),,,,[東]伊藤伸一,本間茂,150.0
6,4,4,ホウオウパフューム,牝4,55,田辺裕信,2:01.6,クビ,**,10-10-11-10,35.3,4.3,3,486(+2),,,,[東]奥村武,小笹芳央,
7,8,11,キューンハイト,牝4,55,丹内祐次,2:01.6,ハナ,**,12-12-11-10,35.3,39.4,9,430(+2),,,,[東]宗像義忠,サラブレッドクラブ・ラフィアン,
8,6,7,マイネルスフェーン,牡4,57,柴田大知,2:01.8,1.1/4,**,8-9-10-10,35.6,25.8,7,466(+4),,,,[東]武市康男,サラブレッドクラブ・ラフィアン,
9,2,2,ハウエバー,牡4,57,勝浦正樹,2:02.1,2,**,4-3-2-4,36.5,78.1,10,422(+6),,,,[東]和田正一,古賀和夫,
10,1,1,トータルソッカー,牡4,57,柴田善臣,2:02.2,1/2,**,6-6-6-7,36.3,11.1,6,508(+10),,,,[東]伊藤正徳,渡邊隆,
11,3,3,レイエスプランドル,牡3,56,ビュイッ,2:02.5,1.3/4,**,2-2-2-2,37.0,4.1,2,510(-8),,,,[西]吉田直弘,サンデーレーシング,
12,8,12,フィールドシャルム,牡5,57,岩田康誠,2:03.1,3.1/2,**,1-1-1-1,37.8,248.1,12,492(+2),,,,[東]土田稔,岡浩二,
