着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,16,テーオーエナジー,牡3,54,岩田康誠,1:50.9,,**,2-2-2-2,36.8,4.1,3,506(+8),,,,[西]宮徹,小笹公也,"2,235.0"
2,6,12,チュウワウィザード,牡3,54,田辺裕信,1:51.3,2.1/2,**,7-6-6-6,36.7,3.9,2,476(+4),,,,[西]大久保龍,中西忍,890.0
3,7,13,クインズサターン,牡5,56,戸崎圭太,1:51.3,ハナ,**,12-11-9-11,36.4,5.5,4,482(+8),,,,[西]野中賢二,亀田和弘,555.0
4,2,3,クイーンマンボ,牝4,55,酒井学,1:51.4,1/2,**,7-8-6-5,36.8,10.9,5,506(0),,,,[西]中竹和也,ヒダカ・ブリーダーズ・ユニオン,330.0
5,1,2,アングライフェン,牡6,55,三浦皇成,1:51.7,1.3/4,**,15-15-12-11,36.7,17.6,6,478(+4),,,,[西]安田隆行,前田幸治,220.0
6,4,8,コスモカナディアン,牡5,55,丹内祐次,1:51.9,1.1/4,**,3-4-3-3,37.6,23.1,7,496(+6),,,,[東]金成貴史,ビッグレッドファーム,
7,5,10,マイネルバサラ,牡5,57,柴田大知,1:52.4,3,**,3-2-3-3,38.2,48.5,9,490(+14),,,,[東]松山将樹,サラブレッドクラブ・ラフィアン,
8,3,6,トップディーヴォ,牡6,56,ビュイッ,1:52.6,1.1/4,**,7-9-9-9,37.8,63.1,10,494(0),,,,[西]昆貢,紅露純,
9,7,14,リーゼントロック,牡7,56,内田博幸,1:52.6,アタマ,**,3-4-5-6,38.2,125.9,11,526(+8),,,,[西]矢作芳人,三浦大輔,
10,4,7,タガノディグオ,牡4,55,大野拓弥,1:52.8,1.1/4,**,1-1-1-1,38.8,29.5,8,528(+2),,,,[西]宮徹,八木良司,
11,2,4,シャイニービーム,牡6,53,石川裕紀,1:52.9,クビ,**,16-16-16-16,37.1,261.5,16,458(+10),,,,[西]武幸四郎,小林昌志,
12,8,15,メイショウスミトモ,牡7,57,古川吉洋,1:53.1,1.1/4,**,13-13-12-13,38.0,148.2,13,488(+8),,,,[西]南井克巳,松本好雄,
13,5,9,フェニックスマーク,牡4,56,横山典弘,1:53.1,クビ,**,6-6-6-8,38.5,3.6,1,558(+10),,,,[東]田島俊明,伊東純一,
14,1,1,マインシャッツ,牡5,54,勝浦正樹,1:53.2,クビ,**,13-13-15-14,37.8,149.9,14,490(+8),,,,[西]西浦勝一,吉田照哉,
15,3,5,ノーブルサターン,牡4,54,蛯名正義,1:53.3,3/4,**,7-11-12-9,38.3,154.6,15,500(-4),,,,[西]牧浦充徳,吉木伸彦,
16,6,11,ツクバアズマオー,牡7,56,柴田善臣,1:56.1,大,**,11-9-9-14,41.2,132.0,12,484(+8),,,,[東]根本康広,荻原昭二,
