着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,5,シュバルツバルト,牡2,55,ルメール,1:55.9,,**,8-9-5-4,39.9,4.2,1,500(+12),,,,[東]加藤征弘,村野康司,500.0
2,5,9,ウイニングメイビー,牡2,55,三浦皇成,1:56.1,1.1/2,**,2-2-2-2,41.1,12.2,6,464(+2),,,,[東]柴田政人,井上久光,200.0
3,4,7,ショウナンタイヨウ,牡2,55,マーフィ,1:56.4,1.3/4,**,1-1-1-1,41.5,5.9,3,508(+20),,,,[東]矢野英一,国本哲秀,130.0
4,1,2,エレガントエルフ,牡2,55,北村宏司,1:56.4,クビ,**,11-10-9-6,40.1,23.3,8,470(-6),,,,[東]高柳瑞樹,早川経一,75.0
5,7,14,ヤップヤップヤップ,牡2,55,丸田恭介,1:57.0,3.1/2,**,15-14-10-8,40.4,5.2,2,442(+6),,,,[東]宗像義忠,薗部博之,50.0
6,2,3,ケイティクラウン,セ2,55,嘉藤貴行,1:57.1,1/2,**,4-4-4-4,41.4,49.5,10,480(+2),,,,[東]清水英克,瀧本和義,
7,7,13,サクラザチェンジ,牡2,55,柴田大知,1:57.2,1/2,**,2-3-3-3,42.0,6.0,4,470(0),,,,[東]武藤善則,岡田繁幸,
8,1,1,スリーコーズライン,牡2,55,内田博幸,1:58.0,5,**,8-6-5-6,41.9,26.1,9,470(0),,,,[東]伊藤圭三,永井商事,
9,2,4,イデアノオモイ,牝2,54,黛弘人,1:59.2,7,**,10-10-13-12,41.6,131.5,11,432(+6),,,,[東]柄崎孝,益田修一,
10,6,12,サプライズレター,牝2,54,嶋田純次,1:59.3,1/2,**,11-12-11-10,42.6,143.9,12,408(0),,,,[東]佐藤吉勝,熊坂俊一,
11,8,15,ゴールドベイン,牡2,52,服部寿希,1:59.7,2.1/2,**,16-16-16-15,41.4,399.1,16,406(0),,,,[東]高橋義博,高橋信博,
12,3,6,フラッフィーベア,牝2,53,荻野極,1:59.8,1/2,**,13-13-13-14,42.2,218.1,13,440(-2),,,,[東]田中清隆,フジワラ・ファーム,
13,8,16,トゥルボー,牡2,54,山本咲希,2:00.2,2.1/2,**,4-6-5-9,44.1,7.1,5,488(+2),,,,[東]小笠倫弘,ノースヒルズ,
14,5,10,マナツノユキ,牝2,54,宮崎北斗,2:00.3,クビ,**,14-14-12-12,43.0,379.1,15,462(-8),,,,[東]菊沢隆徳,澤田孝之,
15,6,11,シンボリジョーク,牡2,54,木幡巧也,2:01.4,7,**,4-6-13-15,43.8,294.2,14,480(-2),,,,[東]菊川正達,シンボリ牧場,
16,4,8,シンボリノワール,牝2,52,横山武史,2:02.2,5,**,4-4-5-10,46.2,12.8,7,454(-10),,,,[東]菊川正達,シンボリ牧場,
