着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,12,ミヤギウイング,牝3,54,勝浦正樹,1:11.4,,**,10-10,36.8,7.1,4,494(+2),,,,[東]田村康仁,菅原富美子,750.0
2,5,10,サンジレット,牡4,57,小島太一,1:11.6,1.1/4,**,5-5,37.4,138.5,12,504(+14),,,,[東]高橋文雅,加藤ステーブル,300.0
3,4,8,シルバーストーン,牡4,57,内田博幸,1:11.7,クビ,**,2-2,37.8,5.6,3,504(-2),,,,[東]石栗龍彦,峰哲馬,190.0
4,8,16,オールデン,牡4,56,武藤雅,1:11.7,クビ,**,14-12,36.7,4.1,2,454(0),,,,[東]小西一男,金山敏也,110.0
5,1,2,シャイニングカフェ,牡6,57,柴田善臣,1:11.8,1/2,**,7-7,37.4,38.3,10,530(+6),,,,[東]和田勇介,西川光一,75.0
6,8,15,マリノディアナ,牝3,54,吉田隼人,1:11.9,クビ,**,2-3,37.9,22.1,7,444(+6),,,,[東]水野貴広,和田志保,
7,2,4,マサノアッレーグラ,牝3,54,アヴドゥ,1:12.4,3,**,10-10,37.8,10.2,6,482(-6),,,,[東]大竹正博,中村時子,
8,7,13,ケンユキノオー,牡4,57,北村宏司,1:12.5,1/2,**,7-7,38.1,107.2,11,448(+12),,,,[東]久保田貴,中西健,
9,7,14,アルゴロオジエ,牝4,55,三浦皇成,1:12.7,1.1/2,**,2-3,38.7,7.7,5,486(-6),,,,[東]田村康仁,エンジェルレーシング,
10,6,11,テンキセキ,牝5,55,江田照男,1:12.7,ハナ,**,13-14,37.9,258.0,13,482(+6),,,,[東]牧光二,天白泰司,
11,4,7,シュピールカルテ,牝4,55,柴田大知,1:12.9,3/4,**,5-5,38.7,28.1,9,476(+8),,,,[東]栗田徹,サラブレッドクラブ・ラフィアン,
12,5,9,ブライトンピア,牡4,57,村田一誠,1:13.1,1.1/4,**,16-15,37.9,527.3,16,456(+10),,,,[東]藤原辰雄,浅田次郎,
13,3,5,ライゴッド,牝3,53,木幡巧也,1:13.4,1.3/4,**,10-12,38.8,24.4,8,444(+4),,,,[東]新開幸一,明栄商事,
14,1,1,サトノブレイズ,牡3,56,マーフィ,1:13.4,クビ,**,7-7,39.1,3.4,1,492(-4),,,,[東]萩原清,サトミホースカンパニー,
15,3,6,クリノロマン,牝3,54,西田雄一,1:13.5,クビ,**,1-1,39.7,344.0,14,468(+10),,,,[東]天間昭一,栗本博晴,
16,2,3,ガッテンパートナー,牡4,57,松岡正海,1:15.2,大,**,14-15,40.2,431.2,15,474(+30),,,,[東]本間忍,大島芳子,
