着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,5,コスモハヤテ,牡2,55,柴田大知,1:56.6,,**,6-5-3-3,39.3,7.5,3,456(+6),,,,[東]小野次郎,ビッグレッドファーム,500.0
2,5,9,スカテナート,牡2,55,大野拓弥,1:56.7,1/2,**,13-12-7-3,39.2,1.8,1,454(-2),,,,[東]古賀慎明,吉田安惠,200.0
3,5,10,ダラステソーロ,牝2,54,三浦皇成,1:57.5,5,**,2-2-2-2,40.4,5.9,2,466(+4),,,,[東]畠山吉宏,了徳寺健二ホールディングス,130.0
4,2,4,ウイニングメイビー,牡2,55,中井裕二,1:57.6,クビ,**,5-5-3-5,40.3,56.7,10,462(+6),,,,[東]柴田政人,井上久光,75.0
5,4,7,ディアマキニスタ,牡2,54,木幡巧也,1:57.6,アタマ,**,15-15-14-12,38.4,29.9,8,458(+10),,,,[東]新開幸一,ディアレストクラブ,50.0
6,7,14,トラストシンゲン,牡2,55,柴田善臣,1:57.9,2,**,11-10-11-6,40.2,14.8,5,496(+4),,,,[東]高木登,菅波雅巳,
7,1,1,ペイシャルフェ,牝2,54,江田照男,1:59.0,7,**,6-8-9-8,41.4,97.2,11,430(-4),,,,[東]蛯名利弘,北所直人,
8,3,6,シルヴァーイーグル,牡2,55,内田博幸,1:59.1,3/4,**,1-1-1-1,42.1,27.7,7,500(+8),,,,[東]田島俊明,星野隆男,
9,7,13,ペイシャラトゥール,牡2,52,野中悠太,1:59.7,3.1/2,**,9-10-14-14,40.5,159.6,14,486(-4),,,,[東]竹内正洋,北所直人,
10,6,11,マイネルフィースト,牡2,55,丹内祐次,1:59.9,3/4,**,13-12-12-13,41.3,149.6,12,482(+4),,,,[東]田村康仁,サラブレッドクラブ・ラフィアン,
11,8,16,ジムマシーン,牡2,52,木幡育也,1:59.9,ハナ,**,12-12-13-14,40.9,445.2,16,484(+4),,,,[東]清水英克,臼井義太郎,
12,4,8,シゲルサファイア,セ2,55,瀧川寿希,2:00.1,1.1/2,**,6-5-7-8,42.6,31.7,9,496(-4),,,,[東]伊藤圭三,森中蕃,
13,6,12,レイヴンキング,牡2,54,藤田菜七,2:00.1,ハナ,**,2-3-3-6,42.8,24.1,6,526(+14),,,,[東]尾形和幸,ノルマンディーサラブレッドレーシング,
14,1,2,クラウンポセイドン,牡2,55,嘉藤貴行,2:00.2,クビ,**,9-8-9-8,42.6,323.3,15,486(-2),,,,[東]田島俊明,矢野恭裕,
15,2,3,ショウチクバイ,牡2,55,杉原誠人,2:00.2,アタマ,**,15-16-16-14,40.4,156.5,13,488(+2),,,,[東]宗像義忠,ミルファーム,
16,8,15,ウインゴライアス,牡2,55,森泰斗,2:00.2,ハナ,**,2-3-6-8,42.8,14.4,4,532(+4),,,,[東]大和田成,ウイン,
