着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,13,エデリー,牡2,55,ルメール,2:02.8,,**,12-12-9-8,35.4,3.4,1,516(-4),,,,[東]藤沢和雄,ゴドルフィン,500.0
2,5,10,レオンドーロ,牝2,54,柴田大知,2:03.0,1.1/2,**,5-7-6-7,35.8,3.4,2,450(-2),,,,[東]栗田博憲,ビッグレッドファーム,200.0
3,7,14,サトノエルドール,牡2,55,マーフィ,2:03.0,ハナ,**,14-13-11-12,35.4,4.4,3,466(+4),,,,[東]国枝栄,サトミホースカンパニー,130.0
4,4,7,マイネルペンドラム,牡2,55,アヴドゥ,2:03.1,3/4,**,7-5-7-3,35.8,30.5,8,458(-8),,,,[東]手塚貴久,サラブレッドクラブ・ラフィアン,75.0
5,2,3,エターナルヴィテス,牡2,55,田中勝春,2:03.2,3/4,**,2-2-2-2,36.3,50.0,9,462(+6),,,,[東]松山将樹,永井廣司,50.0
6,6,11,ピンシェル,牡2,55,横山典弘,2:03.5,1.3/4,**,10-7-9-8,36.1,30.4,7,518(+2),,,,[東]高橋文雅,岩崎伸道,
7,2,4,ヴィクトリーキー,牡2,55,池添謙一,2:03.6,1/2,**,5-3-3-3,36.5,6.4,4,512(+14),,,,[東]黒岩陽一,シルクレーシング,
8,1,2,ジュンサンム,牝2,51,野中悠太,2:03.9,1.3/4,**,1-1-1-1,37.1,68.9,11,468(0),,,,[東]田中博康,河合純二,
9,1,1,ゴーゴーナカヤマ,牡2,55,嘉藤貴行,2:03.9,ハナ,**,16-16-16-15,36.1,54.2,10,482(-4),,,,[東]高市圭二,中山牧場,
10,4,8,ツクバソヴァール,牡2,55,大野拓弥,2:03.9,ハナ,**,3-5-3-3,36.8,23.2,6,478(+6),,,,[東]杉浦宏昭,細谷武史,
11,5,9,リゼブルー,牝2,54,勝浦正樹,2:03.9,クビ,**,10-9-11-8,36.3,474.8,16,482(+2),,,,[東]松山将樹,飯田訓大,
12,6,12,ペイシャシキブ,牡2,55,丸田恭介,2:04.1,1.1/2,**,14-13-11-12,36.5,100.1,13,472(+6),,,,[東]高橋裕,北所直人,
13,8,17,ショウナンランナー,牡2,55,内田博幸,2:04.3,1,**,16-16-14-12,36.6,77.5,12,494(+10),,,,[東]国枝栄,国本哲秀,
14,8,18,ココリアッピア,牝2,54,北村宏司,2:04.5,1.1/4,**,7-9-7-11,37.2,105.6,14,440(0),,,,[東]古賀慎明,美崎光二郎,
15,3,6,ティヤム,牝2,54,伊藤工真,2:04.7,1.1/4,**,18-18-16-15,36.8,555.3,18,448(-4),,,,[東]金成貴史,藤沼利夫,
16,7,15,カナデルハ,牝2,53,木幡初也,2:04.7,ハナ,**,9-9-14-15,37.0,527.1,17,468(+6),,,,[東]小桧山悟,アフロｉｎＥｌＰａｓｏ,
17,3,5,ファイティングマン,牡2,55,Ｍ．デム,2:05.0,1.3/4,**,3-3-3-3,37.9,10.6,5,518(+4),,,,[東]尾関知人,ノースヒルズ,
18,8,16,トウカイビアンカ,牝2,54,江田照男,2:08.2,大,**,12-15-18-18,39.6,474.3,15,436(-2),,,,[東]菊川正達,内村正則,
