着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,12,キングスバレイ,牡2,55,森泰斗,1:58.1,,**,2-2-2-2,40.0,8.7,4,500(0),,,,[東]斎藤誠,村野康司,700.0
2,1,1,シゲルグリンダイヤ,牡2,55,蛯名正義,1:58.1,ハナ,**,11-10-7-5,39.5,2.9,1,478(0),,,,[東]中野栄治,森中蕃,280.0
3,6,11,フォーアネーム,牝2,54,津村明秀,1:58.7,3.1/2,**,9-7-4-3,40.2,49.4,12,500(0),,,,[東]田中清隆,フジワラ・ファーム,180.0
4,7,13,ヴィルトファン,牝2,54,三浦皇成,1:59.4,4,**,3-3-3-4,41.0,19.4,9,514(0),,,,[東]高柳瑞樹,カナヤマホールディングス,110.0
5,2,3,ジョイナイト,牡2,55,石川裕紀,1:59.4,ハナ,**,1-1-1-1,41.4,106.6,14,488(0),,,,[東]武市康男,西村亮二,70.0
6,4,6,パワーリンク,牡2,55,内田博幸,1:59.9,3,**,12-12-13-13,40.0,60.2,13,506(0),,,,[東]宗像義忠,飯田正剛,
7,6,10,ローブドゥネージュ,牝2,54,大野拓弥,2:00.3,2.1/2,**,12-12-11-10,40.9,5.5,2,456(0),,,,[東]奥村武,ヒダカ・ブリーダーズ・ユニオン,
8,3,5,ボーイズオブサマー,牡2,55,瀧川寿希,2:00.7,2.1/2,**,9-10-11-11,41.3,14.3,5,512(0),,,,[東]天間昭一,ノルマンディーサラブレッドレーシング,
9,8,15,マイネルリガス,牡2,55,柴田大知,2:00.9,1.1/2,**,15-15-15-15,40.4,132.3,15,504(0),,,,[東]中野栄治,サラブレッドクラブ・ラフィアン,
10,2,2,シンボリビーノ,牡2,55,横山典弘,2:01.0,クビ,**,3-3-8-8,42.0,46.9,11,478(0),,,,[東]石毛善彦,シンボリ牧場,
11,5,8,ナスノコウラン,牡2,55,松山弘平,2:01.1,3/4,**,6-6-4-6,42.6,18.5,7,500(0),,,,[東]矢野英一,那須野牧場,
12,4,7,ブラックコメディ,牝2,54,宮崎北斗,2:01.2,クビ,**,8-9-8-8,42.2,43.1,10,464(0),,,,[東]小野次郎,山上和良,
13,8,14,アストロゲート,牡2,52,野中悠太,2:01.3,3/4,**,3-3-4-6,42.8,5.9,3,482(0),,,,[東]竹内正洋,カナヤマホールディングス,
14,5,9,トーホウパンパ,牝2,54,勝浦正樹,2:01.3,クビ,**,14-14-14-14,41.1,16.0,6,458(0),,,,[東]武藤善則,東豊物産,
15,3,4,ゴールドプリュム,牝2,53,木幡巧也,2:05.1,大,**,6-7-10-12,45.9,19.0,8,506(0),,,,[東]牧光二,今村明浩,
