着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,12,マンボカリエンテ,セ2,55,津村明秀,1:56.5,,**,4-4-4-2,37.7,1.5,1,488(+2),,,,[東]田中博康,橋元勇氣,500.0
2,8,16,マノアフォールズ,牡2,55,北村友一,1:57.3,5,**,2-2-2-2,38.7,4.2,2,454(-2),,,,[東]斎藤誠,ＫＴレーシング,200.0
3,3,5,コスモアニモーソ,牡2,55,嘉藤貴行,1:57.4,クビ,**,2-2-2-4,38.7,52.4,8,452(+2),,,,[東]田中清隆,ビッグレッドファーム,130.0
4,5,10,スパーダネーラ,牡2,55,北村宏司,1:57.6,1.1/4,**,1-1-1-1,39.2,17.9,4,430(+4),,,,[東]畠山吉宏,畠山伊公子,75.0
5,4,7,マイネルイヴィンス,牡2,55,宮崎北斗,1:58.0,2.1/2,**,6-6-5-5,39.0,21.5,5,506(-2),,,,[東]高橋祥泰,サラブレッドクラブ・ラフィアン,50.0
6,7,13,ロネガン,牡2,55,丹内祐次,1:58.8,5,**,11-12-10-10,39.3,57.6,10,518(-2),,,,[東]和田雄二,田島榮二郎,
7,3,6,エコロワンダー,牡2,52,野中悠太,1:58.8,ハナ,**,14-14-10-8,39.4,53.5,9,484(+10),,,,[東]根本康広,原村正紀,
8,8,15,ボーンインメイ,牝2,54,丸山元気,1:58.8,アタマ,**,13-11-7-8,39.5,17.0,3,432(-4),,,,[東]金成貴史,サラブレッドクラブ・ラフィアン,
9,4,8,オレノソラ,牡2,55,菅原隆一,1:58.8,ハナ,**,8-8-7-7,39.5,135.8,12,464(-2),,,,[東]小野次郎,大久保與志雄,
10,7,14,エムアイグランツ,牡2,55,田中勝春,1:58.9,クビ,**,6-6-5-5,39.9,27.0,6,510(0),,,,[東]谷原義明,岩崎充利,
11,1,1,ラインシャーロット,牝2,54,勝浦正樹,1:59.0,3/4,**,14-14-16-15,39.2,186.8,14,454(-2),,,,[東]水野貴広,大澤繁昌,
12,6,11,マヤノハンパネー,牡2,54,木幡巧也,1:59.2,3/4,**,16-16-14-10,39.6,132.3,11,478(+6),,,,[東]牧光二,田所英子,
13,1,2,アンバラージュ,牝2,54,柴田大知,1:59.4,1.1/2,**,9-9-10-10,39.9,27.7,7,476(-6),,,,[東]相沢郁,ビッグレッドファーム,
14,2,4,マイネルフィデス,牡2,54,木幡初也,1:59.5,クビ,**,10-10-10-14,40.1,248.3,15,462(-4),,,,[東]和田雄二,サラブレッドクラブ・ラフィアン,
15,2,3,ミラクルスクワート,牡2,55,江田照男,2:00.1,3.1/2,**,11-12-14-15,40.4,296.8,16,466(+2),,,,[東]伊藤正徳,小林博雄,
16,5,9,ジュラブスカイト,牡2,52,木幡育也,2:00.5,2.1/2,**,4-5-7-10,41.2,150.6,13,482(+8),,,,[東]菊川正達,高樽さゆり,
