着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,4,レッドアステル,牝2,54,マーフィ,1:36.8,,**,3-3-3,35.2,1.5,1,428(0),,,,[東]国枝栄,東京ホースレーシング,700.0
2,1,2,ライトアップゼア,牝2,54,江田照男,1:37.2,2.1/2,**,1-1-1,35.9,52.1,7,450(0),,,,[東]大江原哲,岡田牧雄,280.0
3,3,6,キタサンブラウン,牡2,55,北村宏司,1:37.3,1/2,**,5-6-5,35.3,3.4,2,532(0),,,,[西]清水久詞,大野商事,180.0
4,5,10,ピュアデボーション,牝2,54,宮崎北斗,1:37.4,3/4,**,2-2-2,35.9,30.3,5,444(0),,,,[東]高橋義博,サラブレッドクラブ・ラフィアン,110.0
5,8,16,フラドタイド,牝2,54,大野拓弥,1:37.5,3/4,**,5-3-4,35.9,23.9,4,440(0),,,,[東]矢野英一,藤田在子,70.0
6,7,14,ティターヌ,牡2,55,田辺裕信,1:37.6,1/2,**,9-8-7,35.2,12.0,3,448(0),,,,[東]栗田徹,Ｓｈａｄｏｗ,
7,7,13,アマポーラ,牝2,54,三浦皇成,1:38.4,5,**,11-10-10,35.7,91.3,9,420(0),,,,[東]大和田成,村野康司,
8,6,12,カルダングリル,牝2,54,伊藤工真,1:38.5,1/2,**,11-14-13,35.1,123.4,11,388(0),,,,[東]和田正一,吉田千津,
9,2,3,エストレラブランコ,牡2,55,勝浦正樹,1:38.6,3/4,**,16-16-15,34.6,96.1,10,430(0),,,,[東]松山将樹,ディアレストクラブ,
10,6,11,トマトーマ,牝2,54,柴田大知,1:38.8,1.1/4,**,8-7-8,36.5,63.6,8,476(0),,,,[東]伊藤大士,ザ・チャンピオンズ,
11,1,1,ダナキル,牝2,54,杉原誠人,1:38.9,1/2,**,11-13-13,35.6,154.4,12,406(0),,,,[東]石毛善彦,ミルファーム,
12,5,9,ダージル,牡2,55,菅原隆一,1:39.2,2,**,7-8-8,36.8,524.4,16,418(0),,,,[東]石栗龍彦,松谷翔太,
13,8,15,チェリーアトラス,牡2,55,川島信二,1:39.2,ハナ,**,3-3-5,37.6,195.3,13,502(0),,,,[東]勢司和浩,櫻井悦朗,
14,4,8,ノーブルルーナ,牝2,54,村田一誠,1:39.2,クビ,**,11-10-11,36.5,365.2,14,428(0),,,,[東]粕谷昌央,吉木伸彦,
15,4,7,ハッピーアモン,牝2,54,松岡正海,1:39.4,1.1/2,**,9-10-11,36.8,33.0,6,458(0),,,,[東]谷原義明,平岡茂樹,
16,3,5,ガッサンベリー,牡2,55,柴田善臣,1:40.0,3.1/2,**,15-14-15,36.6,371.2,15,446(0),,,,[東]古賀史生,西村專次,
