着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,7,ゴールデンブレイヴ,牡5,55,ビュイッ,1:51.4,,**,5-4-5-3,37.1,5.9,2,488(-4),,,,[東]木村哲也,保坂和孝,"1,855.0"
2,3,5,サクラエンパイア,牡5,55,モレイラ,1:51.7,1.3/4,**,2-2-1-1,37.6,8.5,4,474(+2),,,,[東]堀宣行,さくらコマース,740.0
3,7,12,ブライトンロック,牡4,56,田辺裕信,1:51.8,3/4,**,13-12-3-2,37.6,13.1,5,458(-8),,,,[東]田中清隆,坂巻勝彦,465.0
4,4,6,バイタルフォース,セ6,55,三浦皇成,1:51.9,1/2,**,6-8-7-6,37.4,31.0,8,506(0),,,,[東]萩原清,前田幸治,270.0
5,6,10,ファドーグ,セ7,55,蛯名正義,1:51.9,ハナ,**,10-10-12-9,37.2,52.6,13,490(+4),,,,[東]奥平雅士,キャロットファーム,182.0
6,5,9,アナザートゥルース,セ4,56,大野拓弥,1:52.0,クビ,**,6-6-3-5,37.8,2.0,1,492(+8),,,,[東]高木登,ノルマンディーサラブレッドレーシング,
7,8,14,フィールザプリティ,牝6,52,北村宏司,1:52.4,2.1/2,**,12-12-7-6,37.9,47.8,12,468(-8),,,,[東]岩戸孝樹,櫻井正,
8,2,3,ベルウッドテラス,セ8,53,江田照男,1:52.4,ハナ,**,13-12-14-11,37.4,70.7,15,492(+4),,,,[東]中舘英二,鈴木照雄,
9,3,4,エネスク,牡5,56,柴田大知,1:52.5,クビ,**,6-6-12-11,37.8,53.3,14,516(+2),,,,[東]和田雄二,桐谷茂,
10,2,2,ネイビーブルー,牡5,56,浜中俊,1:52.6,3/4,**,3-4-11-14,38.0,29.1,7,506(+6),,,,[東]戸田博文,青芝商事,
11,6,11,マイネルビクトリー,牡5,55,木幡巧也,1:52.7,1/2,**,15-15-15-13,37.4,43.2,10,494(+2),,,,[東]畠山吉宏,サラブレッドクラブ・ラフィアン,
12,8,15,エンクエントロス,牡6,54,石川裕紀,1:52.7,クビ,**,9-8-7-9,38.2,40.1,9,504(+12),,,,[東]黒岩陽一,山口裕介,
13,7,13,ウイングチップ,セ6,55,柴田善臣,1:52.9,1.1/4,**,10-10-7-6,38.4,47.1,11,502(+8),,,,[東]宗像義忠,社台レースホース,
14,5,8,ツクバクロオー,牡3,53,丸山元気,1:53.3,2.1/2,**,3-3-2-3,39.2,25.8,6,462(+8),,,,[東]根本康広,荻原昭二,
中,1,1,リアンヴェリテ,牡4,55,戸崎圭太,,,**,1-1-5-15,,6.1,3,480(+2),,,,[西]中竹和也,加藤誠,
