着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,4,ギャラルホルン,牡3,55,マーフィ,2:41.5,,**,7-7-5-2,39.1,2.3,1,514(-10),,,,[東]高橋文雅,サンデーレーシング,750.0
2,4,7,サンシロウ,牡4,57,北村宏司,2:41.6,3/4,**,8-7-8-9,39.0,6.7,2,508(+6),,,,[東]柄崎孝,三度屋,300.0
3,8,16,ジャカンドジョー,牡4,57,黛弘人,2:42.2,3.1/2,**,11-10-8-5,39.6,106.9,15,474(+8),,,,[東]田中剛,井上一郎,190.0
4,7,14,ワイルドゲーム,牡5,57,丸山元気,2:42.3,3/4,**,16-16-15-13,38.9,7.2,3,500(+12),,,,[東]石栗龍彦,小林英一ホールディングス,110.0
5,3,5,ダンスメーカー,牡3,55,大野拓弥,2:42.4,クビ,**,12-12-10-5,39.7,9.8,6,482(+2),,,,[東]戸田博文,Ｇ１レーシング,75.0
6,1,2,ミラクルヒッター,牡3,55,田中勝春,2:43.1,4,**,4-4-5-5,40.8,28.7,8,496(+2),,,,[東]菊川正達,丸岡啓一,
7,1,1,ドーファン,牡3,55,アヴドゥ,2:43.2,クビ,**,4-4-5-5,40.9,7.7,5,540(+22),,,,[東]中川公成,シルクレーシング,
8,5,10,スマートガイア,セ6,57,丹内祐次,2:43.4,1.1/2,**,14-14-12-10,40.5,105.7,14,492(+22),,,,[東]古賀史生,大川徹,
9,3,6,アークカンパネラ,牡3,55,津村明秀,2:43.5,3/4,**,8-7-3-1,41.3,50.7,9,500(+10),,,,[東]矢野英一,酒井喜生,
10,6,11,サクラトップスター,牡3,55,武士沢友,2:43.6,1/2,**,10-10-12-10,40.7,165.1,16,466(-4),,,,[東]奥平雅士,トップフェロウ,
11,6,12,リードザフィールド,牡4,56,木幡巧也,2:43.9,1.1/2,**,13-13-14-13,40.8,88.5,12,452(+10),,,,[東]大江原哲,岡田牧雄,
12,4,8,ロビンズソング,牡3,55,戸崎圭太,2:43.9,ハナ,**,15-15-15-16,40.5,7.5,4,542(+14),,,,[東]古賀慎明,吉田勝己,
13,7,13,アポロリベリオン,牡5,57,内田博幸,2:44.9,6,**,4-6-10-13,42.2,19.5,7,506(+24),,,,[東]栗田徹,アポロサラブレッドクラブ,
14,5,9,トップホライゾン,牡3,52,野中悠太,2:45.5,3.1/2,**,1-1-1-4,43.4,70.6,11,500(+2),,,,[東]萱野浩二,紅露純,
15,2,3,ペイシャエリート,牡3,55,石川裕紀,2:45.9,2.1/2,**,2-2-2-2,43.8,61.0,10,488(+10),,,,[東]小笠倫弘,北所直人,
16,8,15,イイコトズクシ,牡3,55,柴田善臣,2:45.9,ハナ,**,2-3-3-10,43.7,103.2,13,486(-18),,,,[東]本間忍,小田切有一,
