着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,1,イベリスリーフ,牝2,54,アヴドゥ,1:11.7,,**,5-5,37.8,8.0,4,440(+4),,,,[東]中舘英二,サンデーレーシング,500.0
2,5,10,アロハブリーズ,牝2,54,三浦皇成,1:11.8,1/2,**,3-3,38.2,6.2,3,460(0),,,,[東]鹿戸雄一,木村牧場,200.0
3,8,16,タマモキャペリン,牝2,54,勝浦正樹,1:12.6,5,**,11-7,38.1,104.7,10,452(+4),,,,[東]水野貴広,タマモ,130.0
4,4,7,クリスタルアワード,牝2,54,戸崎圭太,1:12.6,クビ,**,2-2,39.1,2.0,1,452(-2),,,,[東]伊藤圭三,ノルマンディーサラブレッドレーシング,75.0
5,1,2,ベルポート,牝2,51,野中悠太,1:12.7,1/2,**,3-3,39.0,26.3,7,446(+4),,,,[東]大竹正博,大社聡,50.0
6,8,15,キョウエイメサイア,牝2,54,宮崎北斗,1:13.0,2,**,1-1,39.9,51.0,8,454(+6),,,,[東]伊藤伸一,田中晴夫,
7,3,5,カネショウベリー,牝2,54,武士沢友,1:13.1,クビ,**,5-6,39.2,26.1,6,424(+6),,,,[東]萱野浩二,清水正裕,
8,7,13,ペイシャコリンナ,牝2,54,田中勝春,1:13.5,2.1/2,**,11-11,39.0,5.9,2,480(-2),,,,[東]土田稔,北所直人,
9,2,3,プランタンヴェール,牝2,54,大野拓弥,1:13.8,2,**,9-7,39.5,9.7,5,510(+2),,,,[東]林徹,グリーンファーム,
10,2,4,ニコシーナ,牝2,51,木幡育也,1:14.0,1.1/4,**,7-7,40.0,65.6,9,430(-8),,,,[東]伊藤圭三,椎名節,
11,4,8,セクシイフラワー,牝2,54,北村宏司,1:14.2,1,**,13-13,39.5,199.1,13,448(-8),,,,[東]谷原義明,平岡茂樹,
12,6,11,トーアマーブル,牝2,54,黛弘人,1:14.4,1.1/4,**,8-10,40.3,111.8,11,438(+12),,,,[東]藤原辰雄,高山ランド,
13,7,14,マダムハート,牝2,53,武藤雅,1:15.1,4,**,9-12,40.7,342.4,14,412(0),,,,[東]武市康男,栗山良子,
14,5,9,ヤエノヒカリ,牝2,54,西田雄一,1:15.2,1/2,**,15-15,39.4,173.2,12,444(+6),,,,[東]清水英克,柳田英子,
15,3,6,シンモエ,牝2,53,木幡巧也,1:15.6,2.1/2,**,14-14,40.4,407.8,15,446(+6),,,,[東]伊藤正徳,藤原牧場,
取,6,12,ミコノホマレ,牝2,54,田辺裕信,,,**,,,---,,計不,,,,[東]尾形和幸,古賀慎一,
