着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,12,タケショウベスト,牝4,55,蛯名正義,1:08.5,,**,8-8,34.4,7.4,4,476(0),,,,[東]田中清隆,ナイト商事,"1,050.0"
2,1,2,ショウナンマッシブ,牡4,57,内田博幸,1:08.7,1.1/4,**,5-4,34.9,24.7,8,480(+10),,,,[東]田中剛,国本哲秀,420.0
3,1,1,ラッシュアウト,セ4,54,木幡育也,1:08.7,クビ,**,1-1,35.2,27.9,9,444(+4),,,,[東]栗田徹,岡田牧雄,260.0
4,3,6,イキオイ,牡6,57,丹内祐次,1:08.7,ハナ,**,10-10,34.5,40.9,10,464(+12),,,,[東]杉浦宏昭,西村憲人,160.0
5,2,4,スタークニナガ,牡3,55,山本咲希,1:08.8,クビ,**,7-6,34.8,315.8,15,432(-6),,,,[地]田中正二,須田靖之,105.0
6,4,7,モルフェオルフェ,牝3,51,野中悠太,1:08.9,1/2,**,2-2,35.3,12.2,5,438(+8),,,,[東]大江原哲,並河賢一郎,
7,6,11,メイラヴェル,牝3,54,津村明秀,1:08.9,ハナ,**,14-13,34.1,4.5,2,444(+6),,,,[東]木村哲也,千明牧場,
8,2,3,ネオフレグランス,牝4,55,杉原誠人,1:08.9,クビ,**,8-8,34.8,18.3,7,434(+8),,,,[東]中舘英二,キャロットファーム,
9,5,9,グランドロワ,牡4,57,松山弘平,1:09.0,クビ,**,2-3,35.4,2.9,1,492(+4),,,,[西]鈴木孝志,田畑利彦,
10,7,13,トーセンアンバー,牝3,54,三浦皇成,1:09.1,3/4,**,11-10,34.7,4.8,3,468(+2),,,,[東]菊沢隆徳,島川隆哉,
11,8,15,スフェーン,牡5,56,木幡巧也,1:09.2,1/2,**,11-10,34.8,157.3,14,464(-2),,,,[東]小西一男,キャピタルクラブ,
12,7,14,アリンナ,牝4,54,藤田菜七,1:09.2,クビ,**,5-6,35.4,87.8,11,434(0),,,,[東]上原博之,ノルマンディーサラブレッドレーシング,
13,8,16,クリノスイートピー,牝6,55,嶋田純次,1:09.2,ハナ,**,4-4,35.5,143.2,12,456(+10),,,,[東]星野忍,栗本守,
14,5,10,リバティーホール,牝9,55,宮崎北斗,1:09.2,ハナ,**,15-15,34.3,557.6,16,464(+2),,,,[東]堀井雅広,吉田好雄,
15,4,8,トロピカルガーデン,牝6,55,森泰斗,1:09.3,1/2,**,13-14,34.7,149.8,13,488(+8),,,,[東]武藤善則,田頭勇貴,
16,3,5,クインズサリナ,牝4,55,大野拓弥,1:11.1,大,**,16-16,35.2,12.5,6,454(+14),,,,[西]西村真幸,亀田和弘,
