着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,8,クリノライメイ,牡4,57,蛯名正義,1:54.4,,**,2-2-2-2,37.1,10.4,5,508(-2),,,,[西]荒川義之,栗本博晴,"1,050.0"
2,3,3,レッドアトゥ,牝4,55,岩田康誠,1:54.4,クビ,**,5-5-6-6,36.7,1.9,1,460(-2),,,,[西]松田国英,東京ホースレーシング,420.0
3,8,13,グッドラックサマー,牡4,54,野中悠太,1:54.5,1/2,**,1-1-1-1,37.2,40.4,8,552(0),,,,[東]尾形和幸,澤田孝之,260.0
4,1,1,マサキノテソーロ,牡4,57,大野拓弥,1:54.9,2.1/2,**,3-3-3-3,37.4,8.1,3,532(+6),,,,[東]高木登,了徳寺健二ホールディングス,160.0
5,2,2,カフェアトラス,牡3,56,内田博幸,1:55.0,1/2,**,5-6-6-6,37.2,13.4,6,508(+6),,,,[東]古賀慎明,西川光一,105.0
6,4,4,ビービーガウディ,牡4,57,戸崎圭太,1:55.0,クビ,**,9-8-10-8,37.0,8.9,4,486(+4),,,,[東]久保田貴,坂東牧場,
7,5,7,スクラッタ,牝5,55,嘉藤貴行,1:55.2,3/4,**,12-13-12-12,37.0,159.7,11,418(-2),,,,[東]武市康男,吉田照哉,
8,7,10,ジェイケイライアン,牡6,57,田辺裕信,1:55.2,クビ,**,7-6-3-3,37.7,18.8,7,488(+6),,,,[東]松永康利,小谷野次郎,
9,8,12,テンノサクラコ,牝5,55,勝浦正樹,1:55.3,クビ,**,10-10-6-8,37.5,50.5,9,494(+2),,,,[東]小西一男,天白泰司,
10,4,5,フクノグリュック,牡6,57,酒井学,1:55.5,1.1/4,**,7-8-6-8,37.7,163.2,12,512(+2),,,,[東]杉浦宏昭,福島祐子,
11,5,6,クールエイジア,牡6,57,三浦皇成,1:55.6,3/4,**,12-11-10-11,37.6,76.6,10,460(0),,,,[東]鈴木伸尋,山王飯店,
12,7,11,イレイション,牡6,57,ビュイッ,1:56.2,3.1/2,**,3-3-3-3,38.8,4.8,2,508(+8),,,,[東]池上昌和,ゴドルフィン,
13,6,9,ウイントリニティー,牡4,57,丹内祐次,1:56.6,2.1/2,**,11-11-12-12,38.3,332.3,13,492(-6),,,,[東]高橋祥泰,ウイン,
