着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,15,ヴァントシルム,牡4,55,ルメール,2:36.3,,**,7-7-7-5,35.0,4.7,2,478(-8),,,,[西]須貝尚介,キャロットファーム,"1,535.0"
2,5,10,サトノグロワール,牡3,55,アヴドゥ,2:36.4,1/2,**,5-5-3-1,35.3,2.4,1,510(-6),,,,[西]池江泰寿,サトミホースカンパニー,610.0
3,4,8,マスターコード,牡4,55,勝浦正樹,2:36.4,クビ,**,10-10-10-9,34.9,7.5,4,470(+6),,,,[西]吉村圭司,Ｇ１レーシング,385.0
4,3,5,ミルトプレスト,牡4,56,柴田善臣,2:36.5,1/2,**,5-5-6-5,35.3,14.2,6,514(+16),,,,[東]佐藤吉勝,永山勝敏,230.0
5,4,7,コスモジャーベ,牡5,55,津村明秀,2:36.6,1/2,**,7-7-7-9,35.2,62.2,11,484(-2),,,,[東]和田雄二,ビッグレッドファーム,150.0
6,6,11,コスモピクシス,牝5,51,松岡正海,2:36.6,アタマ,**,7-7-7-5,35.3,66.9,12,420(+8),,,,[東]中野栄治,ビッグレッドファーム,
7,7,14,トラストケンシン,牡3,54,三浦皇成,2:36.7,1/2,**,2-2-3-2,35.7,10.2,5,468(+10),,,,[東]高橋文雅,菅波立知子,
8,1,1,グリントオブライト,牝5,52,武藤雅,2:36.9,1,**,10-10-10-11,35.4,7.0,3,450(+4),,,,[東]戸田博文,サンデーレーシング,
9,2,4,ヒメタチバナ,牝5,51,丸田恭介,2:37.0,3/4,**,13-13-13-13,35.3,38.5,10,474(+4),,,,[東]柴田政人,岡田勇,
10,5,9,エストスペリオル,牡3,53,Ｃ．デム,2:37.0,ハナ,**,3-4-2-2,36.1,17.1,7,452(+4),,,,[東]堀宣行,社台レースホース,
11,6,12,マイネルクラフト,牡5,53,戸崎圭太,2:37.0,ハナ,**,13-13-15-14,35.2,146.0,14,488(+4),,,,[東]岩戸孝樹,サラブレッドクラブ・ラフィアン,
12,3,6,ベイビーステップ,牡4,55,岩田康誠,2:37.2,1.1/4,**,3-2-3-5,36.1,101.9,13,494(+4),,,,[東]菊川正達,大塚亮一,
13,8,16,マスラオ,セ4,55,北村宏司,2:37.3,1/2,**,10-10-10-11,35.8,30.0,8,440(-2),,,,[東]金成貴史,Ｇリビエール・レーシング,
14,7,13,サンデームーティエ,牡4,55,柴田大知,2:38.1,5,**,1-1-1-2,37.3,37.6,9,442(-4),,,,[東]谷原義明,戸部政彦,
15,1,2,ニシノジャーニー,牡5,54,野中悠太,2:39.6,9,**,15-15-13-15,37.9,251.1,15,436(+2),,,,[東]小桧山悟,西山茂行,
取,2,3,ノチェブランカ,牝3,51,石川裕紀,,,**,,,---,,計不,,,,[東]国枝栄,吉田勝己,
