着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,5,ニホンピロバロン,牡8,63,石神深一,4:40.8,,,2-3-1-1,13.7,6.8,3,486(0),,,,[西]田所秀孝,小林百太郎,"6,646.2"
2,5,6,タイセイドリーム,牡8,63,平沢健治,4:40.8,ハナ,,4-4-4-3,13.7,15.8,5,546(+2),,,,[西]矢作芳人,田中成奉,"2,613.2"
3,4,4,マイネルプロンプト,セ6,63,森一馬,4:41.1,2,,5-5-5-4,13.7,16.3,6,488(0),,,,[西]坂口正則,岡田壮史,"1,706.6"
4,2,2,シンキングダンサー,牡5,63,金子光希,4:41.5,2.1/2,,7-7-6-5,13.7,34.9,7,480(0),,,,[東]武市康男,佐藤雄司,990.0
5,6,8,ミヤジタイガ,牡8,63,西谷誠,4:41.9,2.1/2,,2-2-2-2,13.8,6.5,2,502(-4),,,,[西]武幸四郎,曽我司,660.0
6,3,3,プレシャスタイム,牡5,63,北沢伸也,4:42.5,3.1/2,,8-8-10-7,13.8,278.2,11,438(0),,,,[西]藤沢則雄,小原該一,
7,7,10,ルペールノエル,牡8,63,高田潤,4:43.4,5,,9-8-7-6,13.8,13.8,4,516(+6),,,,[西]藤原英昭,ヒダカ・ブリーダーズ・ユニオン,
8,8,12,シゲルクロカジキ,牡5,63,植野貴也,4:44.5,7,,9-10-11-10,13.9,199.6,9,524(+2),,,,[西]服部利之,森中蕃,
9,8,13,シゲルロウニンアジ,牡5,63,中村将之,4:44.8,1.3/4,,5-6-9-8,13.9,299.8,12,498(-4),,,,[西]湯窪幸雄,森中蕃,
10,1,1,エルゼロ,牡5,63,五十嵐雄,4:45.2,2.1/2,,11-11-8-9,13.9,106.5,8,502(+8),,,,[東]武井亮,磯波勇,
11,7,11,エアカーディナル,牡7,63,熊沢重文,4:45.6,2.1/2,,11-12-12-11,13.9,203.9,10,496(0),,,,[西]笹田和秀,ラッキーフィールド,
12,5,7,トーセンメリッサ,牝6,61,大江原圭,4:49.1,大,,13-13-13-12,14.1,439.2,13,498(+12),,,,[東]小桧山悟,島川隆哉,
中,6,9,アップトゥデイト,牡8,63,白浜雄造,,,,1-1-3,,1.4,1,532(+2),,,,[西]佐々木晶,今西宏枝,
