着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,5,ハーメティキスト,牡2,55,マーフィ,1:49.2,,**,15-15-7-3,35.3,4.0,2,446(-6),,,,[東]木村哲也,キャロットファーム,500.0
2,2,3,フィリアーノ,牡2,55,ルメール,1:49.6,2.1/2,**,1-1-1-1,36.2,3.4,1,454(+10),,,,[東]手塚貴久,吉田勝己,200.0
3,5,9,ホウオウビクトリー,牡2,55,Ｃ．デム,1:49.7,3/4,**,11-11-9-6,35.6,5.5,4,464(-2),,,,[東]斎藤誠,小笹芳央,130.0
4,6,11,ギフトオブアート,牝2,54,三浦皇成,1:49.9,1.1/4,**,6-6-7-6,35.9,4.8,3,494(0),,,,[東]高柳瑞樹,ゴドルフィン,75.0
5,2,4,エヌワイパフューム,牝2,54,津村明秀,1:50.0,クビ,**,3-3-4-3,36.3,13.7,5,508(0),,,,[東]武井亮,サンアンドコム,50.0
6,8,16,タマノジュメイラ,牝2,54,戸崎圭太,1:50.0,クビ,**,2-2-2-2,36.6,44.3,8,464(+8),,,,[東]伊藤大士,玉腰勇吉,
7,5,10,グラデュアリー,牝2,54,田辺裕信,1:50.2,1,**,13-12-11-10,36.0,22.3,7,424(-2),,,,[東]尾形和幸,社台レースホース,
8,7,14,フィデリオグリーン,牡2,52,野中悠太,1:50.5,2,**,8-8-2-3,37.1,48.3,9,500(+24),,,,[東]根本康広,斎藤光政,
9,7,13,ミラキュラスパワー,牝2,54,柴田大知,1:50.7,1.1/4,**,5-5-4-6,37.0,94.8,11,436(+2),,,,[東]上原博之,サラブレッドクラブ・ラフィアン,
10,3,6,マイネルゾンターク,牡2,55,宮崎北斗,1:50.9,1,**,9-9-14-13,36.5,527.2,16,462(-8),,,,[東]勢司和浩,サラブレッドクラブ・ラフィアン,
11,4,8,トーセンワンピース,牝2,54,勝浦正樹,1:51.0,3/4,**,9-9-11-11,36.7,83.4,10,452(-2),,,,[東]柴田政人,島川隆哉,
12,6,12,マックスアドバンス,牡2,55,内田博幸,1:51.0,クビ,**,16-16-15-15,36.4,219.0,13,500(-2),,,,[東]勢司和浩,柳内正基,
13,1,2,スリーヴリーグ,牡2,54,武藤雅,1:51.0,アタマ,**,6-6-9-11,36.9,149.0,12,526(+4),,,,[東]武藤善則,Ｇ１レーシング,
14,1,1,ゼルター,牡2,55,福永祐一,1:51.7,4,**,3-3-4-9,37.9,15.8,6,500(+2),,,,[東]加藤征弘,ゴドルフィン,
15,8,15,プリマコロン,牝2,54,田中勝春,1:51.8,1/2,**,13-12-11-13,37.5,461.2,14,482(+14),,,,[東]天間昭一,臼井義太郎,
16,4,7,マイネルオニキス,牡2,55,松岡正海,1:54.8,大,**,12-12-15-16,40.1,469.0,15,466(+14),,,,[東]高木登,サラブレッドクラブ・ラフィアン,
