着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,7,ホウオウカトリーヌ,牝2,54,大野拓弥,1:09.2,,**,5-4,35.5,1.7,1,474(0),,,,[東]栗田徹,小笹芳央,"1,035.0"
2,6,12,マイネルアルケミー,牡2,55,柴田大知,1:09.3,1/2,**,2-2,35.8,6.6,3,462(+4),,,,[東]栗田博憲,サラブレッドクラブ・ラフィアン,410.0
3,3,6,グラナタス,牡2,55,三浦皇成,1:09.7,2.1/2,**,2-1,36.2,4.8,2,452(+6),,,,[東]鹿戸雄一,サンデーレーシング,255.0
4,7,14,ナタラディーヴァ,牝2,54,津村明秀,1:09.9,1.1/4,**,9-8,35.9,18.7,4,438(-2),,,,[東]武藤善則,加藤裕司,150.0
5,5,9,サンタンデール,牝2,54,木幡巧也,1:09.9,アタマ,**,9-8,35.9,50.1,10,434(-4),,,,[東]岩戸孝樹,小田吉男,100.0
6,4,8,イエローナイフ,牡2,55,杉原誠人,1:10.4,3,**,14-14,35.4,424.6,14,454(+4),,,,[東]伊藤正徳,ミルファーム,
7,8,16,ナーゲルリング,牝2,54,丹内祐次,1:10.4,クビ,**,9-7,36.4,48.0,9,446(+10),,,,[東]伊藤圭三,ビッグレッドファーム,
8,1,2,タイドオブハピネス,牡2,55,松山弘平,1:10.5,1/2,**,12-11,36.2,39.8,7,460(+10),,,,[東]黒岩陽一,ノルマンディーサラブレッドレーシング,
9,2,3,セイウンコービー,牡2,55,勝浦正樹,1:10.7,1,**,5-4,37.0,30.2,6,518(+2),,,,[西]森秀行,西山茂行,
10,8,15,ヨークテソーロ,牝2,54,内田博幸,1:10.9,1,**,4-4,37.3,20.2,5,430(+4),,,,[東]高木登,了徳寺健二ホールディングス,
11,3,5,リンノティアラ,牝2,54,田中勝春,1:11.2,2,**,12-11,37.0,365.6,13,414(-6),,,,[東]中野栄治,助川啓一,
12,7,13,オスピタリタ,牝2,54,森泰斗,1:11.6,2.1/2,**,8-11,37.7,140.4,12,446(+2),,,,[地]佐藤裕太,吉田照哉,
13,5,10,ジャンビーヤ,牡2,55,嘉藤貴行,1:11.8,1.1/4,**,15-15,36.2,632.0,15,456(0),,,,[東]萱野浩二,ミルファーム,
14,1,1,ハナブショウ,牝2,54,石川裕紀,1:12.5,4,**,5-10,38.7,67.5,11,442(-4),,,,[東]相沢郁,河内孝夫,
15,2,4,ラブミーリチャード,牝2,54,藤田菜七,1:13.4,5,**,1-2,40.0,41.1,8,460(+4),,,,[東]和田勇介,小林祥晃,
取,6,11,ヒダカジェンヌ,牝2,54,瀧川寿希,,,**,,,---,,計不,,,,[地]田辺陽一,アークフロンティア,
