着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,4,ダイメイフジ,牡4,56,北村宏司,1:08.1,,**,5-5,33.6,8.0,4,508(-10),,,,[西]森田直行,宮本昇,"2,324.5"
2,8,11,モズスーパーフレア,牝3,53,北村友一,1:08.1,クビ,**,1-1,34.1,1.8,1,480(+12),,,,[西]音無秀孝,キャピタル・システム,927.0
3,3,3,リョーノテソーロ,牡3,55,木幡巧也,1:08.3,1.1/4,**,8-7,33.6,13.7,6,510(+2),,,,[東]武井亮,了徳寺健二ホールディングス,583.5
4,5,5,シュウジ,牡5,58,ビュイッ,1:08.3,ハナ,**,5-5,33.8,6.7,3,500(-2),,,,[西]須貝尚介,安原浩司,350.0
5,6,6,レジーナフォルテ,牝4,54,杉原誠人,1:08.3,ハナ,**,3-3,34.1,11.4,5,500(0),,,,[東]佐藤吉勝,永山勝敏,230.0
6,2,2,カラクレナイ,牝4,54,田辺裕信,1:08.3,ハナ,**,11-10,33.3,5.7,2,500(0),,,,[西]松下武士,吉田照哉,
7,8,10,オールインワン,牡5,56,大野拓弥,1:08.4,3/4,**,2-2,34.3,56.8,9,488(-2),,,,[西]浜田多実,カナヤマホールディングス,
8,1,1,コスモドーム,牡7,56,柴田大知,1:08.7,1.1/2,**,8-7,34.0,108.3,10,500(-2),,,,[東]金成貴史,ビッグレッドファーム,
9,7,9,タマモブリリアン,牝5,55,津村明秀,1:08.8,3/4,**,3-3,34.5,29.6,7,472(-10),,,,[西]南井克巳,タマモ,
10,7,8,クリノハッチャン,牝7,54,蛯名正義,1:09.2,2.1/2,**,7-7,34.6,186.9,11,472(-2),,,,[東]高市圭二,栗本博晴,
11,6,7,ミキノドラマー,牡5,56,菊沢一樹,1:09.3,1/2,**,10-10,34.5,48.3,8,492(0),,,,[東]南田美知,谷口久和,
