着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,13,サノサマー,牡4,57,内田博幸,2:34.5,,**,14-14-2-2,38.9,3.1,1,476(+4),,,,[東]中舘英二,佐野信幸,"1,531.5"
2,6,11,ミッキーポジション,牡3,55,横山典弘,2:35.2,4,**,11-11-5-5,39.4,5.0,3,500(+16),,,,[東]菊沢隆徳,野田みづき,609.0
3,5,9,イルフォーコン,牡5,57,松岡正海,2:35.5,2,**,12-11-12-11,39.0,110.6,14,472(-2),,,,[東]武市康男,Ｈ．ＦＡｓｓｏｃｉａｔｉｏｎ,384.5
4,5,8,レッドゼノン,牡4,57,田中勝春,2:35.6,1/2,**,9-9-10-8,39.3,14.5,5,472(+6),,,,[西]昆貢,東京ホースレーシング,230.0
5,4,7,オペラハット,牡7,57,戸崎圭太,2:36.0,2.1/2,**,6-7-1-1,40.5,62.2,11,464(-6),,,,[西]森秀行,小菅定雄,150.0
6,8,15,クロノスタシス,牡5,57,石川裕紀,2:36.1,1/2,**,9-9-8-5,40.1,18.9,6,542(+12),,,,[東]手塚貴久,キャロットファーム,
7,8,14,オワゾードール,牡3,55,木幡巧也,2:36.2,クビ,**,15-15-12-11,39.7,90.7,12,476(+2),,,,[東]久保田貴,ＶｉｒｉｄｉａｎＫｅｉｂａＣｌｕｂ,
8,4,6,エルデュクラージュ,セ4,57,マーフィ,2:36.3,3/4,**,6-5-10-8,40.0,3.4,2,488(0),,,,[西]池添学,キャロットファーム,
9,2,3,オメガドラクロワ,牡4,57,田辺裕信,2:36.4,クビ,**,8-8-8-8,40.4,6.5,4,464(+10),,,,[東]堀宣行,原禮子,
10,2,2,スターライトブルー,牡4,57,武藤雅,2:36.5,3/4,**,3-2-5-4,40.7,22.2,7,500(+4),,,,[東]戸田博文,青芝商事,
11,3,4,フレンドミラクル,牡5,57,柴田善臣,2:37.1,3.1/2,**,13-13-14-14,40.5,335.5,15,482(+22),,,,[東]南田美知,横尾晴人,
12,6,10,ユイノシンドバッド,牡3,55,長岡禎仁,2:37.3,1.1/4,**,3-5-7-11,41.4,93.9,13,524(+24),,,,[東]竹内正洋,由井健太郎,
13,1,1,リキサンダイオー,牡5,57,三浦皇成,2:37.7,2.1/2,**,1-1-2-5,42.1,45.9,9,460(0),,,,[東]奥平雅士,ハイパワー商事,
14,3,5,エムオーグリッタ,牡4,57,勝浦正樹,2:39.3,10,**,3-2-2-2,43.8,47.6,10,498(+2),,,,[東]古賀慎明,大浅貢,
15,7,12,パガットケーブ,牡4,57,アヴドゥ,3:15.0,大,**,2-2-15-15,78.3,34.7,8,526(0),,,,[東]宗像義忠,サンデーレーシング,
