着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,6,ハーレムライン,牝3,54,大野拓弥,1:33.9,,**,2-3-2,35.6,8.1,4,458(-8),,,,[東]田中清隆,吉田千津,500.0
2,3,5,ワールドヘリテージ,牡3,56,勝浦正樹,1:34.1,1.1/4,**,7-8-2,35.3,173.4,11,448(+2),,,,[東]金成貴史,谷岡毅,200.0
3,6,11,フレッチア,牡3,56,石橋脩,1:34.1,アタマ,**,4-3-2,35.8,3.7,2,490(+6),,,,[東]木村哲也,橋口,130.0
4,2,4,ミッキーハイド,牡3,56,横山典弘,1:34.1,クビ,**,7-6-6,35.5,1.9,1,502(-4),,,,[東]菊沢隆徳,野田みづき,75.0
5,2,3,シュバルツリッター,牡3,56,三浦皇成,1:34.7,3.1/2,**,2-1-1,36.7,7.3,3,464(+6),,,,[東]伊藤大士,ライオンレースホース,50.0
6,5,10,ニシノジャガーズ,牡3,56,内田博幸,1:34.7,クビ,**,16-9-6,35.7,14.5,5,478(+4),,,,[東]萱野浩二,西山茂行,
7,4,8,クスリバコ,牡3,56,戸崎圭太,1:34.9,1.1/4,**,7-9-9,35.9,15.8,6,456(+4),,,,[東]高橋祥泰,小田切有一,
8,1,1,アシェット,牝3,54,大庭和弥,1:35.1,1.1/4,**,10-9-11,36.1,59.1,8,446(0),,,,[東]高橋文雅,加藤徹,
9,7,13,クリームヒルト,牝3,54,柴山雄一,1:35.7,3.1/2,**,15-14-14,36.2,256.2,14,464(+4),,,,[東]二ノ宮敬,サンデーレーシング,
10,7,14,ロイヤルジュビリー,牝3,54,柴田大知,1:36.1,2.1/2,**,14-16-15,36.2,44.6,7,436(0),,,,[東]高橋裕,ビッグレッドファーム,
11,8,16,スピードウイング,牡3,56,江田照男,1:36.1,アタマ,**,10-9-11,37.1,180.5,12,460(+6),,,,[東]石毛善彦,池田草龍,
12,5,9,コスモビッグハート,牡3,56,丹内祐次,1:36.3,1.1/2,**,4-5-8,37.8,76.5,9,480(-2),,,,[東]松山将樹,ビッグレッドファーム,
13,4,7,セカイイサン,牡3,56,武士沢友,1:36.4,1/2,**,12-13-13,37.1,433.3,15,454(+8),,,,[東]石栗龍彦,江川伸夫,
14,1,2,アンポルタン,牝3,54,吉田隼人,1:36.5,クビ,**,4-6-10,37.9,91.9,10,432(0),,,,[東]佐藤吉勝,平本敏夫,
15,6,12,トーセングロリア,牝3,54,津村明秀,1:36.8,2,**,12-15-16,37.0,497.2,16,456(-4),,,,[東]武市康男,島川隆哉,
16,8,15,キーポジション,牡3,56,丸山元気,1:37.0,1.1/2,**,1-2-2,38.9,210.0,13,456(+16),,,,[東]土田稔,北前孔一郎,
