着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,7,アトムアストレア,牝3,54,北村宏司,1:57.7,,**,3-3-3-2,39.8,52.6,9,458(0),,,,[東]勢司和浩,永井廣司,600.0
2,2,2,マイントラウム,牝3,54,田辺裕信,1:58.0,2,**,8-8-6-4,39.7,2.8,1,490(0),,,,[東]尾関知人,社台レースホース,240.0
3,6,11,ミサコ,牝3,54,三浦皇成,1:58.0,ハナ,**,1-1-1-1,40.4,5.1,3,478(0),,,,[東]萩原清,由井健太郎,150.0
4,5,9,アスカリアン,牝3,54,福永祐一,1:58.2,1.1/4,**,6-6-4-4,40.2,4.3,2,490(0),,,,[西]谷潔,上野武,90.0
5,6,10,フクキタル,牝3,51,野中悠太,1:58.4,1,**,15-15-14-14,38.2,17.8,7,444(0),,,,[東]竹内正洋,佐藤範夫,60.0
6,1,1,ポンデザール,牝3,54,石橋脩,1:58.4,クビ,**,11-12-12-13,39.6,8.4,5,460(0),,,,[東]堀宣行,サンデーレーシング,
7,2,3,ベラマレーナ,牝3,54,松岡正海,1:58.7,1.3/4,**,10-10-10-8,40.0,73.3,10,452(0),,,,[東]高柳瑞樹,小佐野保,
8,7,13,シンボリセイント,牝3,51,横山武史,1:58.8,1/2,**,8-8-6-6,40.5,112.6,13,460(0),,,,[東]鈴木伸尋,シンボリ牧場,
9,3,4,ゲットザピクチャー,牝3,51,菊沢一樹,1:59.5,4,**,6-6-6-8,41.2,150.9,15,420(0),,,,[東]伊藤伸一,高橋ファーム,
10,8,14,ニシノハイブリッジ,牝3,54,勝浦正樹,1:59.6,1/2,**,14-13-13-11,40.6,94.6,12,438(0),,,,[東]上原博之,西山茂行,
11,3,5,トーホウグラマラス,牝3,54,蛯名正義,2:00.8,7,**,3-3-4-7,42.8,14.6,6,488(0),,,,[東]田中清隆,東豊物産,
12,4,6,サンズエーガル,牝3,54,西田雄一,2:00.8,クビ,**,11-11-10-12,42.1,86.1,11,492(0),,,,[東]岩戸孝樹,天堀忠博,
13,5,8,ヴィクトアリー,牝3,54,内田博幸,2:00.9,クビ,**,5-5-6-8,42.7,31.2,8,458(0),,,,[東]田島俊明,窪田康志,
14,7,12,ワンダーパチャール,牝3,54,柴田大知,2:01.2,2,**,2-2-2-2,43.4,120.1,14,436(0),,,,[東]畠山吉宏,山本能成,
15,8,15,ニシノハピネス,牝3,54,戸崎圭太,2:02.8,10,**,13-14-15-15,42.0,7.9,4,484(0),,,,[東]奥平雅士,西山茂行,
