着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,4,トモジャタイクーン,牡3,56,武豊,1:59.0,,**,7-8-13-10,40.4,3.8,2,494(-2),,,,[東]鈴木伸尋,吉冨学,500.0
2,8,14,セントーサ,牡3,56,北村宏司,1:59.1,3/4,**,14-14-11-7,40.6,17.6,6,472(-6),,,,[東]池上昌和,保坂和孝,200.0
3,6,10,スズヨブラック,牡3,56,田中勝春,1:59.4,1.3/4,**,13-13-6-6,41.2,5.3,3,476(+2),,,,[東]松永康利,鈴木与四郎,130.0
4,5,7,モリトディライト,牡3,56,武士沢友,1:59.7,1.3/4,**,11-12-11-10,41.2,13.2,5,510(0),,,,[東]水野貴広,石橋忠之,75.0
5,2,2,アドバンスマルス,牡3,53,野中悠太,1:59.8,クビ,**,1-1-1-1,42.2,5.7,4,500(-2),,,,[東]二ノ宮敬,広尾レース,50.0
6,1,1,グラスコマチ,牝3,54,田辺裕信,2:00.1,1.3/4,**,4-3-4-3,42.2,2.7,1,434(0),,,,[東]尾形充弘,半沢,
7,3,3,ビアンカグリーン,牡3,56,津村明秀,2:00.1,クビ,**,4-3-3-3,42.3,92.6,11,474(-6),,,,[東]相沢郁,斎藤光政,
8,6,9,ビヨンド,牡3,56,石橋脩,2:00.2,3/4,**,7-6-4-3,42.3,27.8,8,434(-2),,,,[東]和田雄二,栗坂崇,
9,8,13,ヒナイチカグラヤ,牡3,56,嘉藤貴行,2:00.4,1,**,2-2-2-2,42.7,42.7,9,510(+4),,,,[東]高橋文雅,西村亮二,
10,4,5,スガノゴールド,牡3,56,柴田大知,2:00.5,1/2,**,2-3-6-7,42.4,57.0,10,496(+4),,,,[東]松山将樹,菅原富美子,
11,7,12,サンマルアナザー,牡3,56,小島太一,2:00.9,2.1/2,**,11-10-8-12,42.5,306.3,14,478(-2),,,,[東]小島太,相馬勇,
12,7,11,ナリイチ,牡3,56,大野拓弥,2:01.4,3,**,9-9-8-9,43.0,27.1,7,498(-4),,,,[東]勢司和浩,細川勝也,
13,4,6,ゼネラルリッシュ,牡3,55,木幡初也,2:02.8,9,**,6-6-8-12,44.4,146.9,12,434(0),,,,[東]小桧山悟,ジェネラルレーシング,
14,5,8,ピースワントップ,牡3,53,武藤雅,2:03.8,6,**,9-10-14-14,44.8,209.8,13,522(+2),,,,[東]大竹正博,長谷川成利,
