着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,2,テンワールドレイナ,牝3,54,三浦皇成,1:34.9,,**,7-7-4,36.0,3.5,2,462(0),,,,[東]矢野英一,天白泰司,500.0
2,2,3,レガロデルソル,牝3,54,柴田善臣,1:35.4,3,**,14-9-9,36.2,15.8,8,494(-6),,,,[東]矢野英一,日進牧場,200.0
3,6,11,ゴージャスランチ,牝3,54,横山典弘,1:35.5,3/4,**,2-3-4,37.1,3.4,1,486(-10),,,,[東]鹿戸雄一,吉田千津,130.0
4,8,15,シャープスティーン,牝3,54,戸崎圭太,1:35.7,1.1/4,**,2-3-3,37.3,6.3,3,460(+6),,,,[東]武井亮,林正道,75.0
5,5,10,ペルネッティア,牝3,51,野中悠太,1:35.7,ハナ,**,12-14-13,36.2,69.7,13,382(0),,,,[東]尾形和幸,キャロットファーム,50.0
6,7,14,アポロレイア,牝3,54,勝浦正樹,1:35.7,クビ,**,12-12-11,36.3,41.9,11,456(-4),,,,[東]鈴木伸尋,アポロサラブレッドクラブ,
7,3,6,ペイシェンス,牝3,54,吉田隼人,1:35.9,1.1/4,**,6-5-6,37.2,30.6,9,460(+10),,,,[東]小笠倫弘,北所直人,
8,8,16,ミヤビフィオーラ,牝3,54,松岡正海,1:36.1,1.1/4,**,2-2-2,38.0,65.7,12,430(+4),,,,[東]中舘英二,村上義勝,
9,5,9,レイヤーハート,牝3,54,石橋脩,1:36.1,ハナ,**,15-15-11,36.3,40.9,10,404(0),,,,[東]金成貴史,サンデーレーシング,
10,3,5,コスモフェリーク,牝3,54,柴田大知,1:36.2,3/4,**,2-5-7,37.5,11.4,5,428(+8),,,,[東]菊川正達,ビッグレッドファーム,
11,7,13,ミフトゥーロ,牝3,54,大野拓弥,1:36.4,1.1/2,**,11-9-7,37.3,13.6,7,456(-8),,,,[東]田島俊明,藤田在子,
12,1,1,ブラックイメル,牝3,54,蛯名正義,1:36.6,1.1/4,**,7-7-9,37.7,13.2,6,458(-4),,,,[東]小野次郎,杉澤真吾,
13,4,8,ラブザワールド,牝3,51,武藤雅,1:36.8,1.1/4,**,7-9-13,37.6,232.1,16,420(+14),,,,[東]黒岩陽一,山口裕介,
14,2,4,ロンデル,牝3,54,田中勝春,1:37.0,1.1/2,**,1-1-1,39.0,10.3,4,438(-2),,,,[東]手塚貴久,Ｈ．Ｈ．シェイク・モハメド,
15,6,12,スタンシア,牝3,54,黛弘人,1:38.6,10,**,16-16-16,37.9,181.3,15,426(0),,,,[東]池上昌和,西浩明,
16,4,7,アーススマイヤー,牝3,54,伊藤工真,1:39.3,4,**,7-12-15,39.9,156.5,14,440(-6),,,,[東]宗像義忠,松山増男,
